team_id,team_name,team_seed,team_region,playin_flag,team_alive,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,win_odds,timestamp
41,Connecticut,1,Albany,,true,true,true,true,true,1,0.937881489772,0.798707032296,0.25202353249,2015-03-30 21:18:25.630000
2597,St. Francis (NY),16,Albany,,false,true,false,false,false,0,0,0,--,2015-03-30 21:18:25.630000
164,Rutgers,8,Albany,,false,true,true,false,false,0,0,0,--,2015-03-30 21:18:25.630000
2550,Seton Hall,9,Albany,,false,true,false,false,false,0,0,0,--,2015-03-30 21:18:25.630000
251,Texas,5,Albany,,false,true,true,true,false,0,0,0,--,2015-03-30 21:18:25.630000
98,Western Kentucky,12,Albany,,false,true,false,false,false,0,0,0,--,2015-03-30 21:18:25.630000
25,California,4,Albany,,false,true,true,false,false,0,0,0,--,2015-03-30 21:18:25.630000
2724,Wichita State,13,Albany,,false,true,false,false,false,0,0,0,--,2015-03-30 21:18:25.630000
58,South Florida,6,Albany,,false,true,true,false,false,0,0,0,--,2015-03-30 21:18:25.630000
99,LSU,11,Albany,,false,true,false,false,false,0,0,0,--,2015-03-30 21:18:25.630000
97,Louisville,3,Albany,,false,true,true,true,false,0,0,0,--,2015-03-30 21:18:25.630000
252,Brigham Young,14,Albany,,false,true,false,false,false,0,0,0,--,2015-03-30 21:18:25.630000
2168,Dayton,7,Albany,,false,true,true,true,true,0,0,0,--,2015-03-30 21:18:25.630000
66,Iowa State,10,Albany,,false,true,false,false,false,0,0,0,--,2015-03-30 21:18:25.630000
96,Kentucky,2,Albany,,false,true,true,false,false,0,0,0,--,2015-03-30 21:18:25.630000
2634,Tennessee State,15,Albany,,false,true,false,false,false,0,0,0,--,2015-03-30 21:18:25.630000
120,Maryland,1,Spokane,,true,true,true,true,true,0.598139312268,0.0419035825172,0.0148681977604,66.2576472356,2015-03-30 21:18:25.630000
166,New Mexico State,16,Spokane,,false,true,false,false,false,0,0,0,--,2015-03-30 21:18:25.630000
163,Princeton,8,Spokane,,false,true,true,false,false,0,0,0,--,2015-03-30 21:18:25.630000
2739,Green Bay,9,Spokane,,false,true,false,false,false,0,0,0,--,2015-03-30 21:18:25.630000
