team_id,team_name,team_seed,team_region,playin_flag,team_alive,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,win_odds,timestamp
96,Kentucky,1,Midwest,false,false,true,true,true,true,true,false,0,--,2015-04-04 23:17:00.050000
2363,Manhattan,16a,Midwest,true,false,false,false,false,false,false,false,0,--,2015-04-04 23:17:00.050000
2261,Hampton,16b,Midwest,true,false,true,false,false,false,false,false,0,--,2015-04-04 23:17:00.050000
2132,Cincinnati,8,Midwest,false,false,true,true,false,false,false,false,0,--,2015-04-04 23:17:00.050000
2509,Purdue,9,Midwest,false,false,true,false,false,false,false,false,0,--,2015-04-04 23:17:00.050000
277,West Virginia,5,Midwest,false,false,true,true,true,false,false,false,0,--,2015-04-04 23:17:00.050000
2084,Buffalo,12,Midwest,false,false,true,false,false,false,false,false,0,--,2015-04-04 23:17:00.050000
120,Maryland,4,Midwest,false,false,true,true,false,false,false,false,0,--,2015-04-04 23:17:00.050000
2674,Valparaiso,13,Midwest,false,false,true,false,false,false,false,false,0,--,2015-04-04 23:17:00.050000
2086,Butler,6,Midwest,false,false,true,true,false,false,false,false,0,--,2015-04-04 23:17:00.050000
251,Texas,11,Midwest,false,false,true,false,false,false,false,false,0,--,2015-04-04 23:17:00.050000
87,Notre Dame,3,Midwest,false,false,true,true,true,true,false,false,0,--,2015-04-04 23:17:00.050000
111,Northeastern,14,Midwest,false,false,true,false,false,false,false,false,0,--,2015-04-04 23:17:00.050000
2724,Wichita State,7,Midwest,false,false,true,true,true,false,false,false,0,--,2015-04-04 23:17:00.050000
84,Indiana,10,Midwest,false,false,true,false,false,false,false,false,0,--,2015-04-04 23:17:00.050000
2305,Kansas,2,Midwest,false,false,true,true,false,false,false,false,0,--,2015-04-04 23:17:00.050000
166,New Mexico State,15,Midwest,false,false,true,false,false,false,false,false,0,--,2015-04-04 23:17:00.050000
275,Wisconsin,1,West,false,true,true,true,true,true,true,true,0.530650848481,0.884478283343,2015-04-04 23:17:00.050000
