team_id,team_name,team_seed,team_region,playin_flag,team_alive,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,win_odds,timestamp
41,Connecticut,1,Albany,,true,true,true,0.98982283941,0.977743191526,0.956915557952,0.892096771012,0.756578184581,0.321740463022,2015-03-23 21:06:46.470000
2597,St. Francis (NY),16,Albany,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
164,Rutgers,8,Albany,,true,true,true,0.0101771605899,0.00636659392187,0.00349255803178,0.00118889015508,0.00022905587413,4364.74702045,2015-03-23 21:06:46.470000
2550,Seton Hall,9,Albany,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
251,Texas,5,Albany,,true,true,true,1,0.0158902145525,0.00748127368295,0.00276432695082,0.000584672267173,1709.35989929,2015-03-23 21:06:46.470000
98,Western Kentucky,12,Albany,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
25,California,4,Albany,,false,true,true,0,0,0,0,0,--,2015-03-23 21:06:46.470000
2724,Wichita State,13,Albany,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
58,South Florida,6,Albany,,true,true,true,0.484097610111,0.253829430709,0.00599631088073,0.00282601264836,0.000817094118949,1222.84921983,2015-03-23 21:06:46.470000
99,LSU,11,Albany,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
97,Louisville,3,Albany,,true,true,true,0.515902389889,0.369160297589,0.0176806075732,0.00908261319311,0.00296028333001,336.80550323,2015-03-23 21:06:46.470000
252,Brigham Young,14,Albany,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
2168,Dayton,7,Albany,,true,true,true,1,0.377010271702,0.00843369187949,0.00265466658214,0.000462721406275,2160.12759522,2015-03-23 21:06:46.470000
66,Iowa State,10,Albany,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
96,Kentucky,2,Albany,,false,true,true,0,0,0,0,0,--,2015-03-23 21:06:46.470000
2634,Tennessee State,15,Albany,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
120,Maryland,1,Spokane,,true,true,true,1,0.734506138555,0.457691823395,0.0509255542978,0.0204566870853,47.8837706628,2015-03-23 21:06:46.470000
166,New Mexico State,16,Spokane,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
163,Princeton,8,Spokane,,false,true,true,0,0,0,0,0,--,2015-03-23 21:06:46.470000
2739,Green Bay,9,Spokane,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
344,Mississippi State,5,Spokane,,false,true,true,0,0,0,0,0,--,2015-03-23 21:06:46.470000
2655,Tulane,12,Spokane,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
150,Duke,4,Spokane,,true,true,true,1,0.265493861445,0.106575518096,0.00610308615088,0.00148902651139,670.579714902,2015-03-23 21:06:46.470000
399,Albany,13,Spokane,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
45,George Washington,6,Spokane,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
2250,Gonzaga,11,Spokane,,true,true,true,1,0.31108134088,0.104107913112,0.00202709412856,0.000202396719497,4939.7915429,2015-03-23 21:06:46.470000
204,Oregon State,3,Spokane,,false,true,true,0,0,0,0,0,--,2015-03-23 21:06:46.470000
2571,South Dakota State,14,Spokane,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
236,Chattanooga,7,Spokane,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
221,Pittsburgh,10,Spokane,,false,true,true,0,0,0,0,0,--,2015-03-23 21:06:46.470000
2633,Tennessee,2,Spokane,,true,true,true,1,0.68891865912,0.331624745397,0.0303309848815,0.0105265446076,93.9979349614,2015-03-23 21:06:46.470000
68,Boise State,15,Spokane,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
2579,South Carolina,1,Greensboro,,true,true,true,0.950479729868,0.808221769802,0.643265289754,0.369367141831,0.085667927315,10.6729799744,2015-03-23 21:06:46.470000
2542,Savannah State,16,Greensboro,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
183,Syracuse,8,Greensboro,,true,true,true,0.0495202701319,0.0190896585415,0.00657653854115,0.00112518604986,0.0000631605753419,15831.6613491,2015-03-23 21:06:46.470000
158,Nebraska,9,Greensboro,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
194,Ohio State,5,Greensboro,,false,true,true,0,0,0,0,0,--,2015-03-23 21:06:46.470000
256,James Madison,12,Greensboro,,false,true,false,0,0,0,0,0,--,2015-03-23 21:06:46.470000
153,North Carolina,4,Greensboro,,true,true,true,1,0.172688571657,0.0781592427964,0.0166284359373,0.00114769746469,870.309757812,2015-03-23 21:06:46.470000
