team_id,team_name,team_seed,team_region,playin_flag,team_alive,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,win_odds,timestamp
96,Kentucky,1,Midwest,false,true,true,true,true,1,0.869213102522,0.649346880894,0.54214800738,0.844514756835,2015-03-27 00:12:15.050000
2363,Manhattan,16a,Midwest,true,false,false,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2261,Hampton,16b,Midwest,true,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2132,Cincinnati,8,Midwest,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2509,Purdue,9,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
277,West Virginia,5,Midwest,false,false,true,true,true,0,0,0,0,--,2015-03-27 00:12:15.050000
2084,Buffalo,12,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
120,Maryland,4,Midwest,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2674,Valparaiso,13,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2086,Butler,6,Midwest,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
251,Texas,11,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
87,Notre Dame,3,Midwest,false,true,true,true,true,1,0.130786897478,0.0470990893787,0.0239438130879,40.7644422937,2015-03-27 00:12:15.050000
111,Northeastern,14,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2724,Wichita State,7,Midwest,false,false,true,true,true,0,0,0,0,--,2015-03-27 00:12:15.050000
84,Indiana,10,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2305,Kansas,2,Midwest,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
166,New Mexico State,15,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
275,Wisconsin,1,West,false,true,true,true,true,1,0.425543990618,0.14046983235,0.09415775707,9.62047388466,2015-03-27 00:12:15.050000
324,Coastal Carolina,16,West,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2483,Oregon,8,West,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
197,Oklahoma State,9,West,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
8,Arkansas,5,West,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2747,Wofford,12,West,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
153,North Carolina,4,West,false,false,true,true,true,0,0,0,0,--,2015-03-27 00:12:15.050000
108,Harvard,13,West,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2752,Xavier,6,West,false,true,true,true,true,0.131444962922,0.0325511426449,0.00580131589054,0.00285440797747,349.335343753,2015-03-27 00:12:15.050000
252,Brigham Young,11a,West,true,false,false,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
145,Ole Miss,11b,West,true,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
239,Baylor,3,West,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2247,Georgia State,14,West,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2670,Virginia Commonwealth,7,West,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
194,Ohio State,10,West,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
12,Arizona,2,West,false,true,true,true,true,0.868555037078,0.541904866737,0.157282881487,0.0991709176095,9.08360136323,2015-03-27 00:12:15.050000
2640,Texas Southern,15,West,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
150,Duke,1,South,false,true,true,true,true,0.655415187889,0.426921685588,0.294036300173,0.0964711214933,9.36579635979,2015-03-27 00:12:15.050000
2454,North Florida,16a,South,true,false,false,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2523,Robert Morris,16b,South,true,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
21,San Diego State,8,South,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2599,St. John's,9,South,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
254,Utah,5,South,false,true,true,true,true,0.344584812111,0.176908446346,0.0902315226659,0.0173181478502,56.7428954096,2015-03-27 00:12:15.050000
2617,Stephen F. Austin,12,South,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
46,Georgetown,4,South,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
331,Eastern Washington,13,South,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2567,Southern Methodist,6,South,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
26,UCLA,11,South,false,true,true,true,true,0.243633594917,0.05659974276,0.0182123034518,0.00176047026788,567.030041885,2015-03-27 00:12:15.050000
66,Iowa State,3,South,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
5,UAB,14,South,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2294,Iowa,7,South,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2166,Davidson,10,South,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2250,Gonzaga,2,South,false,true,true,true,true,0.756366405083,0.339570125306,0.190681799106,0.0428279637631,22.3492305526,2015-03-27 00:12:15.050000
2449,North Dakota State,15,South,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
222,Villanova,1,East,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
322,Lafayette,16,East,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
152,North Carolina State,8,East,false,true,true,true,true,0.447315247978,0.168540641815,0.0512153707556,0.00659375020183,150.65876313,2015-03-27 00:12:15.050000
99,LSU,9,East,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2460,Northern Iowa,5,East,false,false,true,true,false,0,0,0,0,--,2015-03-27 00:12:15.050000
2751,Wyoming,12,East,false,false,true,false,false,0,0,0,0,--,2015-03-27 00:12:15.050000
