Unnamed: 0,stint,GP,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,age,g,mp,per,ts,3par,ftr,orb,drb,trb,ast,stl,blk,tov,usg,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,ows_48,dws_48,shot,team_mar,team_mp,year_3par,team_ts,tm_usg,tm_ts_w_o_plyr,reb_vers,defense,val_shot,offense,mpg_int,raw_spm,min,raw_contrib,tm_sum,tm_adj,bpm_2,stderr,contrib,vorp_2,reb_vers_2,val_shot_2,offense_2,defense_2,mpg,raw_obpm,contrib_2,tm_ortg,tm_sum_2,tm_adj_2,tm_drtg,obpm_2,ostderr,ocontrib,ovorp,dbpm_2,dstderr,dcontrib,dvorp,sum_spm,min_2,mpg_2,rempg,bpm_3,contrib_3,vorp_3,vorp_gm,o_bpm,ocontrib_2,ovorp_2,ovorp_gm,d_bpm,dcontrib_2,dvorp_2,dvorp_gm,exp_bpm,truetalentbpm,exp_min,truetalentvorp,truetimevorp,worp,o_worp,d_worp,adjusted_worp,estimated_position,bbref_pos,age_on_feb_1,yrs_experience
0.015819632750155268,0.07883326763894363,0.12100552641091931,0.17328819510837729,0.17111767727151808,0.0532378827180813,0.11048559925540254,0.09473577599975276,0.38467442130366186,0.18052876368728693,0.03145478374835844,0.22999343096716504,0.09409480899707058,0.18271671486820562,0.18528659719103777,0.09570823243524862,0.09538261435074788,0.23327290064620115,0.2472338801984164,0.06570096674279635,0.11577778196124588,0.16409041251704992,0.09877672615294328,0.08699630641416083,0.10626700186016688,0.06602418886197953,0.03995186751199938,0.05319631132396077,0.04884916696730865,0.2052759316805872,0.11193839995933313,0.015989340439706873,0.10867496924434421,0.08798995741284778,0.17421265558164753,0.05490117787987106,0.12209524155599634,0.075950484993668,-0.36541975189851833,1.0531448074089653,-0.01446619731894537,0.1224567893361797,0.12473824553021134,0.029336309146501247,0.08361900326822243,-2.174841741418404,0.08566561130109297,0.0792002200533061,0.08595443321476472,0.08377001991856614,0.08621305462691321,-1.337228563686017,1.0869565217391166,1.6181016904132566,1.2578869107422752,-0.30977795335459685,-0.12702822663757599,0.16395640203381026,0.31437204184641265,0.4142988490467809,-0.6353226281889841,-0.026791096425609257,0.06910491854260167,0.028126757922317395,0.1278099391022271,-6.099110546688662,0.1537121483840904,-0.026154047338757248,-1.5364916774154398,-0.3132691877405524,-0.7141697776358189,0.4387925080227892,-0.699893955459809,-0.020755978875035552,0.0792759463567145,-4.250629722948681,-0.35635802102533487,0.0725971635250726,0.5064893953766804,0.2635547681448595,1.0327957963436598,0.07021321412689911,-3.568596352044901,-0.639545212294616,-1.0402311624796263,0.16548300351662767,0.13035801049971432,0.1339003117652453,-0.026791096425609257,0.028126757922317395,0.1278099391022271,0.11962283623393552,-0.35635802102533487,0.5064893953766804,0.2635547681448595,0.2415426524068337,1.0327957963436598,-3.568596352044901,-0.639545212294616,-0.6652499307043604,-0.21350142334325617,-0.11283952607380844,0.1278799186597178,0.11958356781091706,0.08283684327906458,0.1282742466212059,0.25988792333306276,-0.6683046683059815,0.08500021643574283,0.02960799020963043,0.028753534288592394,0.06662809681074712,0.01626280696048138
0.015966110831175225,0.07883326763894363,0.11805417210821398,0.1444430441357916,0.14441753239364094,0.041910673629127836,0.07953243526167109,0.06918204694718787,0.22631210479616895,0.1467850695401305,0.03931847968544804,0.12427064415161336,0.08455817295007019,0.1555539880252226,0.15740537589943399,0.09825366414895204,0.10338674982074071,0.1129531939971079,0.11674933231591886,0.06882958420673904,0.11577778196124588,0.16591074989838012,0.09936820355505671,0.08766422431369374,0.12690137115340316,0.04419801072578795,0.024256490989428198,0.05498944541353247,0.04632248591727544,0.21718420396040022,0.09158596360309072,0.015989340439706873,0.10195910035845777,0.09370930464468288,0.15485569385035336,0.06987422639256316,0.11555442504406796,0.07153475912194311,-0.40388498894046765,0.8776206728408044,-0.07233098659472684,0.16072453600373587,0.10846803959148811,0.0362389701221486,0.09024733889314249,-2.1243543438497627,0.08534201921609764,0.08062297849737748,0.0836579407242939,0.08440675499591717,0.08325717846827618,-1.2875342589544423,59.782608695651405,1.9732947444064108,0.93638226901901,-0.30508434800073936,-0.1415139016050189,0.16622498118144785,0.35978133677978336,0.8108736831610792,-0.3798836333501142,-0.0937688374896324,0.06910491854260167,0.16876054753390438,0.1654010976617057,-4.574332910016497,0.18445457806090848,-0.31384856806508693,-0.7682458387077199,-0.3132691877405524,-1.0063301412141084,0.6094340389205406,-2.290562036050284,0.0,0.3567417586052153,-1.7947103274672207,-0.4098117241791351,0.0725971635250726,0.5698005697987653,0.28112508602118347,0.8697227758683453,0.07021321412689911,-3.092783505105581,-0.5329543435788466,-1.0402311624796263,0.16548300351662767,0.1317123794399711,0.13535971570819078,-0.0937688374896324,0.16876054753390438,0.1654010976617057,0.15480602336156363,-0.4098117241791351,0.5698005697987653,0.28112508602118347,0.25764549590062263,0.8697227758683453,-3.092783505105581,-0.5329543435788466,-0.5543749422536337,-0.22875152501063162,-0.17731925525884187,0.1383618792055963,0.14068655036578476,0.11469716761716635,0.1645256641445902,0.28262811662470566,-0.5503685503696318,0.11333362191432378,0.02960799020963043,0.028753534288592394,0.06969568874494357,0.03252561392096276
0.016112588912195178,0.07883326763894363,0.0811622433243971,0.09968145392597878,0.11508683137016014,0.038512510902441795,0.048579271267939636,0.04580973378935413,0.1600470220022535,0.12147729892976317,0.020969855832238957,0.11777889408399177,0.05912714349140246,0.11054598133772166,0.116112934239717,0.09519914609250793,0.10738881755573712,0.11213469259133177,0.12819534528806775,0.07195820167068172,0.1129539336207277,0.1382936313416278,0.08813013291490149,0.08566047061509502,0.07222029252632702,0.05347413643366938,0.02140278616714253,0.04363292951291164,0.03790021575049809,0.13042393449319076,0.08140974542496954,0.02131912058627583,0.06776922239394499,0.08667010805165505,0.14324151681157687,0.1297664204433316,0.13735714675049587,0.09979540470098236,-0.07693047408389861,0.35104826913632176,0.043398591956836104,0.09184259200213477,0.11931484355063694,0.08110626646385638,0.0892275949508471,3.1535205250566856,0.08523415518776589,0.08583975945897247,0.08857899606101707,0.08670050537298873,0.08933314612769674,0.02710598439904089,82.60869565217286,0.3946589488812822,0.5867459711449591,-0.1478485686465121,0.1849709265073475,0.13879579694182928,-0.39121854096442465,-0.7156071028989851,0.8514633161295665,0.05358219285121851,0.07256016446973176,-0.05625351584463479,0.08270054883085284,3.049555273344331,0.09222728903045424,0.052308094677514495,-0.0,-0.1342582233173796,-0.03246226261980995,0.024377361556821624,2.608695652168379,0.2283157676253911,-0.11891391953507174,3.7783375315099383,-0.07127160420506698,0.0725971635250726,0.09496676163312755,0.12299222513426776,0.43486138793417267,0.07021321412689911,-1.1895321173483004,-0.159886303073654,-0.3200711269168081,0.14479762807704918,0.11241262204131211,0.11565776247842714,0.05358219285121851,-0.05625351584463479,0.08270054883085284,0.07740301168078181,-0.07127160420506698,0.09496676163312755,0.12299222513426776,0.12077132620341685,0.43486138793417267,-1.1895321173483004,-0.159886303073654,-0.1663124826760901,-0.35075233834963515,-0.14507939066632516,0.13207270287806921,0.12661789532920628,0.06372064867620353,0.08365711736165603,0.12669536262486808,-0.17690417690452453,0.06611127945002221,0.02960799020963043,0.028753534288592394,0.07276328067914004,0.04878842088144414
0.016259066993215138,0.07883326763894363,0.12100552641091931,0.16188050828306091,0.1980808777639556,0.07589230089598824,0.0902800616483834,0.08632174326293261,0.24933641322456335,0.18896468722407603,0.04718217562253766,0.16229375169053983,0.0928232575241372,0.1847697116644776,0.18599245089462269,0.1898892058422752,0.202771431906485,0.30939353138338255,0.3388019839756077,0.07508681913462441,0.07765582936425029,0.09543768842116851,0.10410002277196417,0.0933415264597234,0.10110840953685782,0.0728448695295394,0.029963900633999542,0.03765581588100594,0.036215761717142615,0.13779572209497978,0.10176218178121192,0.015989340439706873,0.08547469491128197,0.09634900336706831,0.1354987321190592,0.09982032341794737,0.12209524155599634,0.12893919545436658,-0.326954514856569,0.4095563139923754,-0.14466197318945367,0.10714969066915722,0.1681254613668066,0.0914602579273274,0.09585593057576718,2.780690512242103,0.08555774727276119,0.08631401227366294,0.08775882017156321,0.08630066582638446,0.08736256202193873,-0.06776496099760222,32.608695652173495,1.0261132670913335,0.19692159305549997,-0.1314209499080108,0.008914261518426387,0.09548655866874735,-0.013972090748729451,-0.7244691103652265,0.700819806352797,-0.13395548212804628,0.07601541039686185,0.14063378961158698,0.10525524396653996,0.7623888183360827,0.12296971870727233,-0.28769452072632967,-1.5364916774154398,-0.1342582233173796,-0.616782989776389,0.2193962540113946,1.27253446447238,0.1729664906252963,-0.0,4.91183879096292,-0.33854011997406813,0.0725971635250726,0.2849002848993826,0.1493477019487537,0.48921906142594423,0.07489409506869239,-0.9516256938786404,-0.159886303073654,-0.7468326294725524,0.10342687719789229,0.11308980651144047,0.11346865656400897,-0.13395548212804628,0.14063378961158698,0.10525524396653996,0.147769385936038,-0.33854011997406813,0.2849002848993826,0.1493477019487537,0.20128554367236143,0.48921906142594423,-0.9516256938786404,-0.159886303073654,-0.2217499769014535,-0.3202521350148843,-0.24179898444387526,0.1530366239698262,0.17585818795723096,0.14018542708764775,0.10317711141270912,0.14618695687484778,-0.13759213759240796,0.13694479314647456,0.02960799020963043,0.028753534288592394,0.07583087261333649,0.06505122784192552
0.01640554507423509,0.07883326763894363,0.11805417210821398,0.16753002937750333,0.2066301852371675,0.08721950998494171,0.10962578914446555,0.10346143957867734,0.30380855755515485,0.20921090371236992,0.07863695937089608,0.18826075196102623,0.12143316566513838,0.19961445772982878,0.19763903700377364,0.21025265955190256,0.21344361253314215,0.29793451170251656,0.29988553987030137,0.07821543659856708,0.11577778196124588,0.15498872561039898,0.11415513860789253,0.09417642383413954,0.16662253204288302,0.08703188531806393,0.037098162689713714,0.046621486328864495,0.04463803188391997,0.1389298432644858,0.09667407269215132,0.02131912058627583,0.07082189006934791,0.1007485012377107,0.3097113877007067,0.0648832102216658,0.20276531186977967,0.13335492132609147,-0.7500721223180113,1.0531448074089653,-0.30379014369785273,0.23726002933884818,0.23320628512169947,0.03796463536606043,0.10299413817183493,2.2835838284893244,0.08534201921609764,0.0886852763471152,0.09087548855148786,0.08619362414212113,0.09064686886486875,-0.35689546125403837,48.91304347826024,1.065579161979462,-0.15271470481855098,-0.23702707036980514,-0.1916566226461673,0.15529455437919387,0.45409294933370714,-1.1919400042094552,0.22269040575696353,-0.2813065124688972,0.07256016446973176,0.4500281267570783,0.23306518306876706,-0.7623888183360827,0.1537121483840904,-0.6015430887914165,-0.7682458387077199,-0.22376370552896602,-1.1361791916933481,0.6338114004773622,4.644750795324187,0.42203823712572297,-0.19818986589178628,-1.3224181360284784,-0.7127160420506697,0.0725971635250726,0.9496676163312755,0.3777618343409653,1.0327957963436598,0.07021321412689911,-3.568596352044901,-0.639545212294616,-1.573683040674307,0.16548300351662767,0.12290898132830208,0.12660329205051807,-0.2813065124688972,0.4500281267570783,0.23306518306876706,0.2181357601912942,-0.7127160420506697,0.9496676163312755,0.3777618343409653,0.3462111351164616,1.0327957963436598,-3.568596352044901,-0.639545212294616,-0.6652499307043604,-0.3965026433517615,-0.370758442813942,0.1530366239698262,0.21806415306696642,0.18478988116099024,0.23145135803391503,0.376837488832941,-0.6486486486499232,0.18652825273399123,0.02960799020963043,0.028753534288592394,0.07889846454753295,0.0813140348024069
0.016552023155255047,0.07883326763894363,0.12100552641091931,0.17203878178941406,0.22728005098015627,0.03284890635796506,0.0907099667038519,0.07479140210506796,0.24933641322456335,0.1383491460033414,0.0262123197902987,0.18455118049381386,0.10744609946287113,0.218249351726759,0.21069733052009437,0.20516179612449573,0.22811786089479563,0.4067951986707437,0.43952689813051804,0.08134405406250977,0.1129539336207277,0.16039772811492298,0.1135636612057791,0.09066985486159178,0.1485674589113013,0.08921450313168308,0.03995186751199938,0.05498944541353247,0.05053362100066412,0.1593440243155939,0.10685029087027254,0.0373084610259827,0.07509562481491201,0.10470804932128887,0.255511894853083,0.09482930724705,0.1853231345046373,0.11745830818788192,-0.653909029713138,0.6435884934165901,-0.3182563410167981,0.2525671280058706,0.18620346796538792,0.051769957317355134,0.10656324196986881,1.0485844110410165,0.08566561130109297,0.09295355167932931,0.08874303123890785,0.0876235205520464,0.08884050010125724,-0.8990151492348561,-15.217391304347633,1.1839768466438465,0.27729775348631625,-0.3027375453238106,-0.3041991743163004,0.1602441816104032,0.7405208096826609,-1.2406810452737822,-0.3078367373699201,-0.30809760889450644,0.07256016446973176,0.5062816426017132,0.24810164649255845,-3.811944091680414,0.12296971870727233,-0.4707728520976304,-1.5364916774154398,-0.3132691877405524,-1.168641454313158,0.6825661235910054,2.735949098615617,0.3943635986256756,0.03963797317835725,-1.5113350126039755,-0.623626536794336,0.0725971635250726,0.854700854698148,0.3514063575264793,0.6522920819012589,0.07021321412689911,-2.141157811226941,-0.3730680405051927,-1.2536119137574986,0.16548300351662767,0.13069660273477854,0.1339003117652453,-0.30809760889450644,0.5062816426017132,0.24810164649255845,0.23924567246787104,-0.623626536794336,0.854700854698148,0.3514063575264793,0.33010829162267274,0.6522920819012589,-2.141157811226941,-0.3730680405051927,-0.3880624595775436,-0.3965026433517615,-0.38687837511020035,0.1530366239698262,0.22509848058525564,0.19753401089623096,0.24818278150624623,0.3508486964996347,-0.3734643734651073,0.19597272122685158,0.02960799020963043,0.028753534288592394,0.08196605648172942,0.09757684176288828
0.016698501236275004,0.07883326763894363,0.11362714065415594,0.09723694960626814,0.09377932659077048,0.0362470690846511,0.054168036989030034,0.049237673052503074,0.14600780954591547,0.0860464200752489,0.02883355176932857,0.10294060821514242,0.11316808109107138,0.09270070149320372,0.08752585924452831,0.087053764608657,0.09604962563991395,0.158789272720572,0.16711178939337407,0.07195820167068172,0.01835501421336825,0.015862940037305935,0.062105127221910444,0.07764545582070016,0.20943884832634835,0.11895267084224412,0.03995186751199938,0.05618486813991362,0.05137584801734185,0.11000975344208261,0.08649785451403014,0.02131912058627583,0.10134856682337721,0.09062965613523322,0.0,0.009982032341794737,0.002180272170642792,0.02031233900993446,0.21155880373072114,0.9946367625529118,0.4050535249304703,-0.007653549333511232,-0.007231202639432542,0.04659296158561963,0.087697979037404,-0.7223581498282557,0.08566561130109297,0.0792002200533061,0.08480618696952931,0.0855724314170519,0.0850635472318877,-0.1174592657291772,64.13043478260786,0.31572715910502575,0.6510468994896121,0.23233346501594765,0.3275991108021697,0.015880054033463382,-0.08033952180519434,0.09083557652897334,-0.23578984138972608,0.4420530910225527,0.10365737781390251,-0.08438027376695219,-0.007518231711895713,0.7623888183360827,0.09222728903045424,0.1830783313713007,-0.7682458387077199,0.22376370552896602,0.32462262619809945,-0.024377361556821624,-0.25450689289447603,0.10377989437517779,0.158551892713429,-1.3224181360284784,0.24945061471773441,0.10371023360724657,-0.03165558721104252,0.0,1.0327957963436598,0.10297938071945203,-0.2379064234696601,-0.053295434357884676,-0.13336296954867005,0.02068537543957846,0.07956917524008537,0.06530832644680902,0.4420530910225527,-0.08438027376695219,-0.007518231711895713,-0.04221982455315371,0.24945061471773441,-0.03165558721104252,0.0,0.008051421746894457,1.0327957963436598,-0.2379064234696601,-0.053295434357884676,-0.443499953802907,0.30500203334750886,0.4029983074064587,0.03144588163763552,-0.007034327518289239,-0.012744129735240705,-0.008365711736165602,0.003248599041663285,-0.05896805896817484,-0.011805585616075394,0.04145118629348259,0.05750706857718479,0.07162827166348734,0.03252561392096276
0.016844979317294957,0.07883326763894363,0.12100552641091931,0.12792905939819077,0.13507905807674797,0.03964523181133714,0.08211186559448204,0.07042857031560568,0.25270582421408444,0.11135419068561625,0.04456094364350778,0.1279802156188257,0.10744609946287113,0.12997048948706416,0.12281854442377362,0.11912620420132009,0.1380713368573763,0.25782794281948546,0.2838611217092929,0.07508681913462441,0.10871816110995042,0.09309725464517254,0.08339831369799401,0.08983495748717565,0.17023354666919938,0.07939272297039687,0.028537048222856704,0.0484146204184362,0.042111350833886764,0.12588744981516672,0.07632163633590894,0.02131912058627583,0.0879168290516043,0.08579020847752658,0.10452759334898852,0.04491914553807632,0.0806700703137833,0.08654822708580771,-0.17309356668877185,1.2871769868331802,0.17359436782734441,0.02296064800053369,0.13196944816964387,0.043141631097795945,0.08514861918166551,0.8194492989987201,0.08555774727276119,0.08062297849737748,0.08579039803687394,0.08653505452611801,0.08555619325832721,-0.07228262506410903,94.56521739130314,0.9866473722032054,0.02813165615078571,0.12907414723108201,0.14819959774383867,0.09301174505314266,-0.20958136123094173,-0.6845900767671406,-0.07204689598019408,0.1875376749792648,0.07601541039686185,-0.16876054753390438,0.022554695135687135,1.5247776366721655,0.1537121483840904,-0.28769452072632967,-0.0,0.1342582233173796,-0.32462262619809945,0.12188680778410811,1.4634146341432368,0.21447844837536742,0.03963797317835725,-0.18891687657549694,-0.17817901051266744,0.07778267520543494,0.1266223488441701,0.1054219072579438,1.3045841638025177,0.07489409506869239,-2.6169706581662613,-0.47965890922096205,-0.9068681929309563,0.10342687719789229,0.0785533985348928,0.08063206784773629,0.1875376749792648,-0.16876054753390438,0.022554695135687135,0.021109912276576857,-0.17817901051266744,0.1266223488441701,0.1054219072579438,0.10466848270962795,1.3045841638025177,-2.6169706581662613,-0.47965890922096205,-0.5543749422536337,0.09150061000425265,0.1611993229625835,0.07547011593032525,0.028137310073156955,0.012744129735240705,0.01951999405105307,0.10395516933322511,-0.5110565110575154,0.011805585616075394,0.038490387272519556,0.05750706857718479,0.0746958635976838,0.04878842088144414
0.016991457398314917,0.07883326763894363,0.10920010920009793,0.12640803448814858,0.15770184092893944,0.04304339453802318,0.10102768803509571,0.0850752198945148,0.16117015899876053,0.10629263656354278,0.03931847968544804,0.12427064415161336,0.08646550015947027,0.13739286251973976,0.12917122775603776,0.18428925607212768,0.21210958995481,0.31103053419493487,0.34109118657003745,0.07821543659856708,0.11577778196124588,0.12248270094378846,0.10410002277196417,0.09267360856019052,0.19757408598273749,0.0774829323834801,0.024256490989428198,0.05498944541353247,0.04632248591727544,0.16558169074787696,0.07632163633590894,0.026648900732844788,0.07936935956047611,0.08974975656110473,0.23615493312178887,0.07486524256346053,0.16570068496885218,0.13777064719781637,-0.6346764111921633,1.1116528522650189,-0.21699295978418054,0.16072453600373587,0.2259750824822669,0.05349562256126698,0.09024733889314249,1.5728766165615244,0.08544988324442943,0.08583975945897247,0.08726671463789089,0.08683336741668797,0.08670570065335272,-0.6731319459095154,90.21739130434666,1.578635795525129,0.032150464172326525,-0.02346802676928764,-0.074656940216821,0.12270950844039885,0.13972090748729452,-0.1041285877283353,0.5763751678415526,-0.20093322319206944,0.07256016446973176,0.2531408213008566,0.15788286594980996,-0.7623888183360827,0.1537121483840904,-0.6015430887914165,-0.0,-0.0447527411057932,-0.9414056159744885,0.41441514646596755,2.799575821839236,0.16604783100028442,-0.2378278390701435,-0.3778337531509939,-0.623626536794336,0.0725971635250726,0.6647673314318929,0.2723399270830215,1.0871534698354315,0.07489409506869239,-2.8548770816359212,-0.5329543435788466,-1.4669926650353706,0.12411225263747074,0.09717597146342341,0.09996917009176351,-0.20093322319206944,0.2531408213008566,0.15788286594980996,0.147769385936038,-0.623626536794336,0.6647673314318929,0.2723399270830215,0.2495940741537282,1.0871534698354315,-2.8548770816359212,-0.5329543435788466,-0.5543749422536337,-0.12200081333900355,-0.19343918755510017,0.1425546634239477,0.15475520540236326,0.15292955682288847,0.15894852298714646,0.27288231949971586,-0.5307125307135736,0.15347261300898013,0.032568789230593476,0.028753534288592394,0.07776345553188027,0.06505122784192552
0.01713793547933487,0.07883326763894363,0.11510281780550861,0.14982095363915504,0.17335364999528122,0.03964523181133714,0.10360711836790665,0.08601011242082816,0.25045955022107036,0.14172351541805703,0.020969855832238957,0.17527725182578305,0.11253230535460468,0.15729113916052967,0.13834732590264154,0.23417971766071474,0.26947256082309196,0.27419797093500836,0.2975963372758716,0.08134405406250977,0.10448238859917312,0.1210264310387243,0.12066139003114028,0.09718205438203763,0.2254304845286065,0.11349612630819621,0.027110195811713866,0.07292078630924959,0.05895589116744147,0.13439335858646176,0.07632163633590894,0.026648900732844788,0.07021135653426733,0.10602789868248157,0.2709974642381184,0.1447394689560237,0.2158469448936364,0.18016161556637522,-0.9039330704858085,0.4095563139923754,-0.5786478927578147,0.26787422667289307,0.2603232950195715,0.10353991463471027,0.10860272985445962,1.3049050448510424,0.0858813393577565,0.08631401227366294,0.08579039803687394,0.08645283046888527,0.08424247052115519,-0.5240490317147904,89.13043478260755,1.578635795525129,-1.0609653176867753,-0.09621890975407932,-0.37774183184331817,0.12064716376072827,0.6916184920621078,0.042094535464646185,0.5501762965760275,-0.5626130249377944,0.07256016446973176,0.703168948057935,0.27065634162824564,0.7623888183360827,0.18445457806090848,-1.2292402249215906,-0.0,-0.0895054822115864,-1.720499918849927,0.7556982082614704,0.06362672322361901,0.12453587325021334,0.11891391953507174,3.1171284634956993,-0.8908950525633372,0.0725971635250726,0.9180120291202329,0.34262119858831735,0.380503714442401,0.07489409506869239,-0.9516256938786404,-0.159886303073654,-1.5203378528548388,0.12411225263747074,0.10631796181015662,0.10872559374943626,-0.5626130249377944,0.703168948057935,0.27065634162824564,0.2814654970210248,-0.8908950525633372,0.9180120291202329,0.34262119858831735,0.3462111351164616,0.380503714442401,-0.9516256938786404,-0.159886303073654,-0.1663124826760901,-0.1830012200085053,-0.45135810429523376,0.1530366239698262,0.24620146314012337,0.2867429190429159,0.27327991671474305,0.34110289937464483,-0.13759213759240796,0.2880562890322396,0.04145118629348259,0.028753534288592394,0.08083104746607674,0.0813140348024069
