,,stint,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,note,nameGiven,firstseason,lastseason,height_x,weight_x,age,g,mp,per,ts,3par,ftr,orb,drb,trb,ast,stl,blk,tov,usg,column_s,ows,dws,ws,ws_48,column_x,obpm,dbpm,bpm,vorp,ows_48,dws_48,shot,team_mar,team_mp,team_gm,year_3par,team_ts,tm_usg,tm_ts_w_o_plyr,reb_vers,defense,val_shot,offense,mpg_int,raw_spm,min,raw_contrib,tm_sum,tm_adj,bpm_2,stderr,contrib,vorp_2,reb_vers_2,val_shot_2,offense_2,defense_2,mpg,raw_obpm,contrib_2,tm_ortg,tm_sum_2,tm_adj_2,tm_drtg,obpm_2,ostderr,ocontrib,ovorp,dbpm_2,dstderr,dcontrib,dvorp,sum_spm,min_2,mpg_2,rempg,bpm_3,contrib_3,vorp_3,vorp_gm,o_bpm,ocontrib_2,ovorp_2,ovorp_gm,d_bpm,dcontrib_2,dvorp_2,dvorp_gm,exp_bpm,truetalentbpm,exp_min,truetalentvorp,truetimevorp,worp,o_worp,d_worp,adjusted_worp,estimated_position,bbref_pos,age_on_feb_1,yrs_experience,height_y,weight_y,rounded_position,rounded_age
CLE,2002,0.0,22.769375143917422,0.0,953.8674494452104,485.0713292335926,37.909248358561676,96.74594450300114,130.51532477069503,144.0643181977334,38.81938232950706,19.244768408871828,85.81634136016545,55.18831398040712,435.7942302407308,181.05040734557875,136.33669515007486,101.78162899069753,111.3093786604605,40.569213834028275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.7342260837346806,27.2213151776324,4.85912657903775,27.843810403351366,841.2386700574339,2.758068970211667,0.04248234927590516,0.10319762594168531,0.1320625903796294,4.6884017651126175,6.7806710582360505,5.436323308184596,7.0763887525896845,0.5644564740625366,1.298075498574717,2.290742237791062,3.2676444114989005,,0.7986099033807292,0.8526103708285776,1.3884443733105687,0.02542636427018224,,1.6755596080116038,1.3619838471876238,2.353779466682845,0.8917834814447831,0.023009659807229757,0.018394594616656032,2.808469333996723,2.319995210723026,34.10563654946859,0.0,0.0,0.008146232939899934,1283.2305911253889,0.009010795993942236,1.4721922428813434,0.8463713395693668,0.17838005618466557,1.0112986700278015,0.9932326570905283,2.4754191564258363,0.21173988235043908,0.775748742255578,2.3941584000321376,0.2988357036529902,2.5278449319529077,0.6759766596891081,0.8482007099999649,0.9266127082611758,0.6082762530298219,0.14142135623730953,1.1815714583177401,0.23452078799117151,0.5294126724756197,1.6132265804901678,0.6062177826491071,1.05921878969571,1.573566366922956,0.49749371855331,3.0390970881350783,1.7598137527717086,0.4585605497399201,0.6009252125773316,0.6071335200028994,1.478550341081125,0.4952552652701207,0.5797509043642028,0.5830951894845301,2.05595341494997,0.21473497877875208,8.353658546475977,8.05705350057396,2.5278449319529077,0.8482007099999649,0.9266127082611758,1.1236102527122116,1.7598137527717086,0.6009252125773316,0.6071335200028994,0.7828012377211585,1.478550341081125,0.5797509043642028,0.5830951894845301,0.6306962642808167,1.563738398127314,1.7741194999210173,0.21207964960782488,0.43237072570242824,0.5644564740625366,2.5149552679918585,1.6284791814587143,1.5912084855368402,1.512540173938457,1.523519317603525,1.5365907428821477,4.955576264281594,4.013864859597431,3.7342260837346806,26.93407589735435,1.6414763002993509,5.0744457825461105
CLE,2003,0.6875516509523287,26.51071824410236,0.0,512.4144984110209,149.6890716846697,22.42036411998537,56.49489116081849,73.39680448828075,96.5207467099926,19.860879775441607,13.97009793679473,28.796780123037113,41.81930828522329,134.10694511199904,53.027265713884475,65.71577920380794,55.16421765139889,34.109449503833176,11.00743550349655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.4298157915019822,23.11709324287982,3.360194799547951,19.664458016708956,943.2698254669041,4.486889993991587,0.07736466188829952,0.0954540346306678,0.12607364370225696,3.6661597445729606,4.243112065453845,3.7592552453910337,8.313373672473878,0.6500349640945896,1.554875031517441,3.0319810505524427,5.833149780661933,,1.7588736064983077,0.9189915421512076,2.367430521203795,0.0818852856134727,,2.689034973909616,1.420563268566381,2.7692466977008876,0.7226214902573949,0.0858013562088195,0.02123376385082794,5.045844374784606,5.239490086223693,23.35496832484628,0.0,0.0,0.018278153875348268,6863.600776427914,0.018135349709639145,1.5022135182940723,0.8278196992977725,0.21062245412542838,2.6432989030582767,1.2757999273183294,3.3501166872486423,0.23780247724070955,0.844019603391468,3.683887521725829,1.017893546854126,3.108375781658325,0.5178627406773132,0.5882176467941097,0.7540195319389641,0.5315500489563091,0.17372915179041823,1.9662146373170961,0.282842712474619,0.6649675316749069,2.782837008914072,0.8030623206881835,4.32157378740662,3.5950218105293628,0.8195342357927237,2.644926532748379,2.938800002474727,0.3477198454346414,0.6920325793697079,0.8275923458497493,1.5377078573465943,0.3670521389765665,0.5645593615619819,0.5497106676987615,3.531134249913063,0.2400757456228422,10.827910064441632,10.33251707431007,3.108375781658325,0.5882176467941097,0.7540195319389641,0.919584886585444,2.938800002474727,0.6920325793697079,0.8275923458497493,0.9508847554682,1.5377078573465943,0.5645593615619819,0.5497106676987615,0.6750084174559334,2.2150723361880202,2.3087974043959454,0.22095659795945943,0.45126085985421294,0.43232984041017913,2.0363961036372786,2.235661382719176,1.5013932923061226,1.1927050995721677,1.4671555658979911,1.61245154965971,3.2715106324421166,1.6011359603844901,3.4377582547616417,23.088761532202394,1.6403990645294486,3.354779494176249
CLE,2004,0.816496580927726,35.3463812386313,0.0,1279.4754263629554,467.2098743248763,13.885243966167826,60.75744124522252,73.8773758783206,199.40110330687742,31.31559781748812,5.715476066494082,58.08183881386677,88.07591422555129,434.85859770734675,180.76172161162881,75.04842880878097,60.85200626656993,131.38860934900964,45.592762583550474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.4880749227427232,22.286019533929036,3.8858718455450894,22.800584787822142,1035.2687412776775,3.344497969302219,0.03401764248151243,0.09239408350466313,0.14521627548820645,4.287851054627093,6.97091576958628,5.512319535972734,15.130818440080057,0.6493586579592718,1.1338724208069735,5.35686475468627,1.6821613081588427,,1.3069047402163634,0.7842193570679061,1.9158983967493335,0.04433696726961223,,2.2310685033558846,1.4688998150543373,1.3526517166908363,0.2401388487243717,0.04522573013967455,0.029554469487146382,2.2724436186625185,3.559022337665219,98.42509842514764,0.0,0.0,0.014948801512718926,5691.01507348791,0.015158056163857835,2.3155539294086847,1.0810134134227936,0.3047895448775543,2.2965924032502296,1.443551176785915,2.021385663350762,0.26060116397795824,0.2850087717948344,1.9588636161475526,0.579620565542666,1.614517471774978,0.45055521304275264,0.30166206257996714,0.29268868558020256,0.5431390245600108,0.1834847859269718,1.5646085772486356,0.23380903889000246,0.7474400756359446,2.661390613946025,0.3209361307176243,5.405182698114838,2.0877420019405335,0.9703951085339758,2.142350733812432,2.5453879861427806,0.307679486912382,0.3669695718539436,0.5278888771954442,1.5510211689937266,0.3444802848737017,0.403732584763727,0.3970726214015097,3.877456210799377,0.2338090388900024,12.309576217996568,11.684690838871175,1.614517471774978,0.30166206257996714,0.29268868558020256,0.4898979485566356,2.5453879861427806,0.3669695718539436,0.5278888771954442,1.1373946837693003,1.5510211689937266,0.403732584763727,0.3970726214015097,0.9239408350466314,2.333809475228573,1.619876538505327,0.2268700068321064,0.432434966208793,0.15165750888103102,0.7146094504459528,1.4773850773128403,1.044349877515513,0.39496835316262996,1.773978579352073,1.8973665961010275,4.053609091496942,4.070217029430577,3.4880749227427232,22.894686428659963,1.6431676725154984,4.070217029430577
CLE,2005,0.0,29.72821331103951,0.0,942.3359096769403,277.7774288886698,37.051315766110115,128.7752564224458,161.36748949731685,129.3795450087326,28.85654171933983,15.200877167672484,44.297479236031776,75.02466261170389,252.95902171432166,97.57048734120374,63.908267592438044,49.59032163638385,188.97513063892825,66.43417795081083,5.921711464320654,0.0,178.24215737772775,54.073098672075375,9.048020041239225,19.009646673903926,27.737459628932612,16.66933312003413,7.840068026915753,3.5449494589721118,9.020347369512256,15.667375870472588,50.72967573324316,19.84355478906606,14.237275020171522,10.821275340735028,17.98239880179134,6.97614984548545,,,0.0,0.0,3.4448028487370164,25.609893921425495,2.258317958127243,24.991331830590113,873.7375845565226,5.128352561983234,0.06710116740166795,0.31063333154487244,0.5202766251396143,6.123288876630489,5.728757864202908,5.181023064994017,9.676242383625302,1.0147249216741778,0.870440501508671,5.205285775055966,5.776994605040468,,2.585085427344069,1.0048217088949993,3.410816129120223,0.05976537459097869,,3.1972905195910277,0.8863783992554571,3.391754708112012,1.6773987798572723,0.05148074073541159,0.012703018014104625,5.519933574479558,4.307994506341282,87.55950357709152,0.0,0.0,0.015419684389333848,1153.0603915956335,0.012139467313958515,1.521998685938986,1.2708330601092603,0.27316051447210793,2.921913186024983,1.261359055410737,3.929806186908798,0.21940047098095908,1.5933821470904794,4.002767376037067,0.9763076700849311,3.707110285204187,0.5845225972250062,1.527088733505686,1.7751056306597643,0.6765106552499129,0.2422120283277993,3.2246963681355596,0.3687817782917155,0.6377042156569663,3.5125014827992125,1.4497126151988424,1.7951787283350555,1.7622901766356942,0.535723809439155,2.6120234812624994,3.4215493566511648,0.39496835316262996,1.5266521105565167,1.7951787283350553,1.0438710009702667,0.40207793606049386,0.5865151319446072,0.5680375574437545,3.3998039159143674,0.2280350850198276,10.45665657209161,10.198709068635436,3.707110285204187,1.527088733505686,1.7751056306597643,2.259793500890439,3.4215493566511648,1.5266521105565167,1.7951787283350553,2.071472905929498,1.0438710009702667,0.5865151319446072,0.5680375574437545,0.6284902544988268,2.3415806627148252,2.8959742171964633,0.3227176268298133,1.6887865466067642,2.1786846184490924,4.776086263877569,4.763787008952716,1.4841383583300671,5.8569616696714,1.7081178725915453,1.5491933384829668,2.410275226331356,2.3380903889000244,3.4448028487370164,28.2465337106461,1.7224014243685086,2.4013884872437163
DAL,2000,0.44095855184409843,25.343199833047482,0.0,1123.1296674916925,635.3435641009079,36.748393766863394,179.1165821469358,209.8051344568203,171.75378048564494,36.488963323783864,30.26732745240503,68.96214742725009,60.87852202907397,499.8895989227132,231.23803272337744,166.32949227361937,140.29621441000387,148.03124670149882,57.17759856602739,4.342938073598461,0.0,178.50894779938747,86.72626156156188,9.5,23.951919431319997,31.571787687392327,22.22673565276237,4.1163630117428225,3.0046260628866577,9.733961166965893,14.009917122445007,74.02364487108156,28.21101045888132,31.12474899497183,27.124711980037688,21.36261011934429,7.533259586659682,,,0.0,0.0,3.6400549446402604,24.000578696726834,2.920235911322539,24.715604607435992,1055.2235676754844,2.8926631328241452,0.05907434111166857,0.15344135687616944,0.07115964055870747,3.5295183807426187,4.030646487985656,3.483891502328969,7.278736154031138,0.4126472801046649,2.195513101253959,3.5915796586522264,3.933862958693119,,2.295890047696342,0.8930285549745877,2.8434622870327964,0.032878564445547195,,1.7989194287435755,1.4150971698084907,1.5141003929726722,1.3179318815646144,0.03806573262134856,0.018432308591166763,3.676313068520931,2.5486074629098927,41.03690750748354,0.0,0.0,0.008717797887081328,3500.539494135158,0.009669539802906862,1.2765480797839148,1.2348830353969202,0.22405356502408078,1.964290230875038,1.1508692367076288,1.8082311799103563,0.2670651189836999,1.1812387565602476,2.499762210913492,0.40266128583601274,1.6279673761404978,0.5286250509051235,1.0913803695829933,1.3856406460551018,0.7,0.20275875100994065,1.791027017601292,0.1855921454276674,0.6030017505041848,1.9617877334490372,1.1170397386744026,1.5336050483890709,1.8228488082607888,0.12692955176439846,1.5684387141358123,1.9179705709710748,0.3678012748452318,1.0874281585465773,1.3830320957149829,1.5692354826475214,0.3800584750330459,0.5454356057317857,0.5387743291748205,3.114660673510216,0.2738612787525831,9.051948838663295,9.334613007511345,1.6279673761404978,1.0913803695829933,1.3856406460551018,1.3451559182654047,1.9179705709710748,1.0874281585465773,1.3830320957149829,1.4256577429383253,1.5692354826475214,0.5454356057317857,0.5387743291748205,0.7131697631778222,2.051828452868319,1.7578395831246945,0.2223985411622817,1.1762699992395926,1.2299503151663396,3.75632799419859,3.751259047899044,1.430132084032023,3.256958362917429,1.414213562373095,1.6914819275153699,2.9053489941447275,2.7436796055257213,3.7896056669673586,24.000578696726834,1.2360330811826103,3.0
DAL,2001,0.4688072309384954,23.889052161750016,0.0,989.9374078337335,570.8652965570659,53.98315773166033,160.39095436388624,201.8575278221289,163.5096697076723,27.403476959147895,22.548117048161302,63.40559305589083,67.91623800399566,432.2875836119457,205.0309009141557,142.8589752629733,123.24158799280788,125.53691283250708,52.581752151679574,3.8466483198627994,0.0,145.8587303892682,78.63998507596027,6.627034209779093,24.784012038958764,30.573277134211093,19.378814760930595,5.018646549301234,5.893281702987668,9.58048611948863,12.97757999079884,59.936413192429406,26.439231589306207,22.653626932277604,20.585522491880944,16.664926649096905,6.988216141131071,,,0.0,0.0,4.032832288074506,22.923666929496804,3.561083919443444,24.858721687891432,1185.6482554764232,4.5376386849511094,0.048958156612571684,0.12299093149809555,0.23787827018996804,3.144819567143735,5.492457365523005,3.9224137556267147,11.4628401060428,0.637862157419714,1.46467563824716,5.319733117324631,4.800555141890329,,3.3194481866322696,1.2471505985183247,4.377289040109111,0.06385169114078704,,3.183542846412634,2.4441003198777205,4.400249743162063,1.6580141703287667,0.06846162797870428,0.025031408841122555,4.798374266811168,4.605582673043853,36.313651960128134,0.0,0.0,0.0148316560767172,3683.9557908898287,0.015494238560556272,2.772587952805818,1.0298279489291424,0.2559575857721074,1.8132194669054367,1.6232901401539035,4.782360962289063,0.29950399472651923,1.0437477380379518,2.003153146285258,1.0815203482765656,4.644392814500579,1.0959465776664943,1.2193720235712036,1.7274290112797661,1.1267233442622437,0.18232322463624384,2.2853210513388063,0.24371213428059835,0.8471023654685528,3.310730140910622,1.255515305091372,2.3798720992505475,1.6666904760204104,0.6253350750149522,2.5481840118487824,3.3695876422970334,0.7438022305974608,1.3597834345994175,1.810652241172097,2.708066907154691,0.7740289911372047,0.7148733846241278,0.7129878318398206,3.9620244020749498,0.3074174596627435,13.529327119546348,13.136537838168257,4.644392814500579,1.2193720235712036,1.7274290112797661,1.9874330453854565,3.3695876422970334,1.3597834345994175,1.810652241172097,2.0047745207680787,2.708066907154691,0.7148733846241278,0.7129878318398206,0.88730360773959,2.778172377344818,2.9332875454301823,0.3114200018984291,1.495487718600028,1.5727067728621869,4.6780584401256435,4.852098220652293,1.9002747054160238,4.216588121291358,1.3427051585724779,1.439245834257849,3.649016200398297,3.4362322837218544,4.125104061291486,25.429173347611147,1.5118578920369088,3.546395786840927
DAL,2002,0.0,22.907842123806223,0.0,991.2179764931005,611.4689962159433,44.01966343840862,181.60650615251393,207.4337089041788,168.7301365327456,32.94692701907114,36.17354891389067,60.75338969122924,85.80351735065172,475.8467082407839,212.59179013021463,155.43809056984713,140.16171978221334,153.27392940711553,58.78840806721103,7.708636515174193,0.0,309.9060031190599,168.90256636024486,12.195522507493036,47.80623283041551,52.77650020945851,44.8085671753482,8.60083478357531,15.878949135286806,18.104044030448286,29.53138269879289,132.98645583628974,61.89020468456568,35.54484347181596,30.5926503659009,46.99495335698974,19.830693640324593,,,0.0,0.0,4.627121827903,27.903221025353744,3.9967935866590576,24.44853306909781,981.1737868492004,5.796716577246388,0.15356790864012757,0.14264533749019737,0.1256400026122662,4.056713334329046,5.9879580013257465,4.565604405743405,13.046799391382331,0.9526615886893428,2.1130546609115437,12.45935957526072,5.136932637584118,,3.3619095611625096,0.8981462390204987,3.9807871918336284,0.08512984050020148,,3.5493769767491474,2.825638117174733,3.1930814632215747,1.4433756729740645,0.08483264067018616,0.020592816771003,5.439763380977672,5.005606087947024,36.02883460614457,0.0,0.0,0.027862298762085125,5157.887962215662,0.02814135564317924,1.5742332280860596,1.7042759196375479,0.4436127902713217,2.614193507051016,1.321641364908006,3.439768552142381,0.24696202863951291,0.8968313165007176,0.6293036444539925,1.0760611935701856,3.4252456397034785,1.2560622228585288,1.1004078497981717,1.5063966175050876,0.5907405174646132,0.3751922584079138,3.461324779729465,0.32777415614397887,0.6777602631897022,4.018706259482023,1.1532562594670797,5.044036844860245,1.1529227073966273,0.960768922830523,0.048038446141525956,3.873810818355777,0.8461072248228567,1.3607595917966797,1.7509338167872681,2.9876025891622917,0.9263244156756979,0.8510928118360385,0.8381909702234345,6.026309837405496,0.24625398604088752,10.684682302129337,10.703150746272609,3.4252456397034785,1.1004078497981717,1.5063966175050876,1.8665407466686494,3.873810818355777,1.3607595917966797,1.7509338167872681,2.079663434308542,2.9876025891622917,0.8510928118360385,0.8381909702234345,1.2772667131066464,2.2704625079485456,2.6200655697412594,0.30499684739858696,1.4030644117750775,1.6269367157093346,4.082043228957395,4.689267615441751,2.2377587230450255,4.392519865547652,1.5193200233437762,1.6092680291808417,4.056499216989435,3.8845519162116484,4.740712918365652,28.443376048311162,1.6525039276108335,3.996793586659058
DAL,2003,0.30151134457776363,25.933831887394437,0.0,1187.5011655496671,626.4462104167081,76.08452237777765,190.59027925226027,247.6432918534237,210.45098760000673,33.74718843507896,31.837085293726247,74.94058252436331,70.54837154231646,511.4908334733602,238.03708649169474,136.1986517087182,117.36307302167454,148.33340823968146,54.69203033183337,2.3432688900143512,0.0,88.839282875416,43.97561307650577,7.665744345048062,14.572701752373728,20.688160865577203,13.2760892379701,2.6491851234260353,3.7899388337592423,4.504543161177289,6.8304132711385375,37.57416907688288,15.944220953630248,12.514718607231318,10.625013368975546,8.997979571194657,3.0151134457776365,,,0.0,0.0,4.100997661323621,24.232585124542148,2.723633936156219,23.28635964367435,1144.381738597905,5.1073209486703774,0.055171468252085784,0.17567371614858762,0.13581611900587567,3.811394400049314,5.368866479316399,3.9065213542113257,10.316403531181873,0.32051095570553084,1.743142407993522,3.4928498393145966,5.260279978722183,,4.309292285283049,1.6185290740781777,5.059320831171638,0.0707602867561896,,3.056795707926848,1.1630680430341438,3.0329403674861912,1.892280970872791,0.0696626938116156,0.019843478434075922,4.855062961861192,5.887229167675339,28.20380374088815,0.0,0.0,0.020328663149714096,5744.54540174654,0.019291543130699418,1.801749654691744,0.8364970249362951,0.24699282286223329,1.8223955263733103,1.3367749521618337,2.710212001100484,0.2893486101259486,1.2511282181222747,3.653941085259237,1.1429793603481289,3.192120981986172,0.41735095325375515,1.6242480777830146,1.9775099126288733,0.6328866048080452,0.1868397465987655,2.2657529352593504,0.17786613965666326,0.6818424238114631,2.8821708989768617,1.3401492454200763,5.240107563087543,2.570638406735148,1.0779610382569491,3.098797420701368,3.209927781685495,0.28025961989814835,1.6488563529693159,2.0208908926510603,1.2707907345070986,0.291391645228704,0.8227448516454484,0.7849724951753521,3.696706150566523,0.282842712474619,10.898006489929497,10.857096548089894,3.192120981986172,1.6242480777830146,1.9775099126288733,2.1196054521366174,3.209927781685495,1.6488563529693159,2.0208908926510603,2.1323056236682567,1.2707907345070986,0.8227448516454484,0.7849724951753521,0.8450927867292549,2.749347029916211,2.861245755388249,0.327880244213424,1.6967348322319227,1.8958327505826609,5.344614961894738,5.451471861299979,2.1648430554073554,5.0672029221795984,1.442787705671338,1.5135749373285392,2.7748660901351285,2.7699688216164584,4.214692914511848,25.71416305887053,1.513574937328539,2.6934263410283665
DAL,2004,0.45226701686664544,27.076071287460376,0.0,1001.9168749164893,589.8962672034855,60.57971207550854,182.2787367708803,223.6040873481249,127.78675418624007,35.80206528662668,36.2870500316573,57.50171275446471,71.9772691391336,434.82099242624594,198.8449982607894,196.24474515257728,170.52936741662754,106.20830732788536,43.80838096100154,5.759708536396823,0.0,224.8730955248073,109.03248751327897,14.884403063121294,32.4088465288929,43.51245032554859,20.438192115979753,7.221600594848427,7.366488411390566,12.2508503106247,17.92323699119175,89.21203886689216,37.37311868174771,34.35597958628648,28.889549331999984,23.177019705394446,10.202123961868594,,,0.0,0.0,4.535215741084631,28.3691840922612,2.937479851639476,28.29538456849081,1135.4900790834633,4.167078767499537,0.04342461248758551,0.1747730129642619,0.10608783524928193,5.580051047882062,6.048810301258096,5.285400131064303,8.789090172515358,0.924416277737175,1.9076202849401531,4.361635431390804,3.3247920873706405,,3.0227922070947457,1.1330770655006817,3.8467124885669546,0.06576035464034727,,2.3733367381657566,1.2322374328468888,2.8790255085337257,1.3614553265019775,0.06148589392303857,0.016639675113378504,2.8945089079465305,4.028036874285793,58.831745192746276,0.0,0.0,0.012622730819174343,6016.968643685199,0.012515142343528829,1.4163771540180399,0.8299995436289362,0.1765043565433666,2.118543667883028,1.4703081515811782,2.6384308640255147,0.28606466475998465,0.8017424206632136,2.961083442173684,0.8735242967254528,3.125651447250152,0.836071259830854,0.9341987329938276,1.4272244732240604,0.8338937509531942,0.14354811251305466,1.7306506045853147,0.4086192567289224,0.7774764928727408,2.3234476733744382,0.9952919474234988,4.526780580527669,2.5333532694590364,0.7488880646220323,1.6143297699232972,2.5646046419861617,0.5670230608318779,1.144155107094711,1.5553183441068106,1.362790141473356,0.6198729097503974,0.5333570070503405,0.4938255120623441,2.653585339030036,0.29886147596868656,12.0433654563478,11.93576240725427,3.125651447250152,0.9341987329938276,1.4272244732240604,1.7212354618562549,2.5646046419861617,1.144155107094711,1.5553183441068106,1.7277591021758545,1.362790141473356,0.5333570070503405,0.4938255120623441,0.6374071530724132,2.8333511585892044,2.9405730218734067,0.3140389379447309,1.3677010128701597,1.4736061724609977,3.855839726959615,4.200676352467757,1.3337972677716623,3.978226725412703,1.6192731253699775,1.6422453217986943,2.9687294496896386,2.6784776318353725,4.757768766592554,27.712266182499345,1.7056057308448833,3.118857599710626
DAL,2005,0.0,25.965361541869584,0.0,969.2002982778215,654.301056645389,77.8165675278612,177.41025900437663,238.4215136723576,93.56961433752265,25.58515194404755,35.93453643907083,50.293140685385715,75.59665697274282,482.8408169836665,232.66046271141755,169.4403086099001,152.09261532488563,132.84687015165582,55.098919309646256,8.244006087069343,0.0,357.40603342315404,207.09532280395115,19.35599507787046,63.038660576448855,78.91191867576728,31.19236503318779,9.942562318363684,7.427222654777245,18.734023496399175,26.177367045876586,155.2360080065775,70.36398872357158,69.06702936607702,61.23412595782013,34.90063818119298,11.543593264427912,,,0.0,0.0,3.9611752158808997,29.986966865926636,3.5058392848088564,23.071036545260103,853.9850222233515,5.027379581307288,0.07026417682898264,0.12617866121279994,0.14815151949025945,3.4389744771581916,5.566702957602626,4.112442317915452,8.642085186090009,0.9059399939992012,1.0927862637230659,4.766511970365369,5.239049185075127,,3.3379906857542037,1.4201792460492766,4.70803954567465,0.07413672872102293,,2.3103325223085016,1.4535849101133,2.075747400992537,1.664550171285706,0.06697611514562486,0.02201528394712926,5.289131222697078,5.099137181916172,70.95132774720237,0.0,0.0,0.01678744119329036,4268.006017291489,0.015813687971903568,1.53646347174282,0.8923992176354502,0.1924625111075354,1.925094094512596,0.9857816464843797,1.996390834389991,0.21657620955556164,1.1080818807946706,3.3485622423525427,1.0109779244060495,2.3376756132379173,0.2500908925679912,1.4101579537574698,1.8160897054335778,0.6503146091770436,0.1618079669911781,2.0849242410478834,0.35598774238346004,0.5146932007605025,2.2451968935728313,1.0013627078772571,4.036605234374774,2.1676967248462344,0.8053231988124113,2.665878671453202,2.4747819003996,0.1678744119329036,1.206949573398687,1.554524189115581,1.6180234856144706,0.19999999999999993,0.5381787469199835,0.5531726674375732,3.4889435754576588,0.22563042992710647,8.539565669176731,7.988377921592206,2.3376756132379173,1.4101579537574698,1.8160897054335778,1.8465200685712473,2.4747819003996,1.206949573398687,1.554524189115581,1.6457659172997396,1.6180234856144706,0.5381787469199835,0.5531726674375732,0.7554649381190849,1.9826520347527175,2.004903080858614,0.19278815504919572,1.4885013818053257,1.7675355210523542,4.88323663157951,4.154340555918046,1.4989086939261085,4.758743149575984,1.449890277980309,1.3684762594679063,3.6054869800952485,2.5334130768948477,4.261881786680196,29.32017611258035,1.555050423035156,3.7779263191236634
DEN,2000,0.30151134457776363,27.11390116459888,0.0,1005.2715508304664,444.5761617949883,54.97156289639877,133.7066667271035,185.63159997449495,174.3395328870441,28.498484808207547,58.02381956027745,49.82222943079269,87.30448285897309,379.6000047897308,161.63972284064334,94.14611467867864,73.87667856883955,148.42469777328472,55.56437707740455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.2192602199319587,17.51466917653988,3.984059145234578,21.360966951215225,751.066054473119,2.7982137159266447,0.04138225355259075,0.16952961661341331,0.09658298363207014,4.195538756172496,5.001963250928215,3.741778867184577,9.965020640401924,0.7777590185327913,1.5049614915037166,2.4597117347733692,4.275809333277789,,1.2952360262270208,0.7917759095281258,1.8032294262340451,0.03210380889325355,,1.7893117010840687,1.2461577311516752,1.826919911664538,0.7674041248971045,0.027192244883756506,0.015795281228610937,3.750321198365426,1.7220674677945589,49.19811526323485,0.0,0.0,0.005390226846297403,2772.62395902904,0.005766675424761264,1.5346495009965926,1.0030381122098275,0.20670576365276497,1.8988053660609394,0.7750718441772759,1.8793475657065866,0.18903886084371885,0.6630603976328936,2.85847670812779,0.5756798352619906,1.9856759783280584,0.23855626361320043,0.6962235795542067,0.8533357007542918,0.7892459001534889,0.15075567228888181,1.5750324671978266,0.31071764440638794,0.40698447591568365,1.793574389566569,0.8223027533590157,0.6466697906828632,1.9518289790953418,0.3048099258703543,1.7391220355528403,1.872480124909693,0.17215215257545774,0.8197560612767678,1.0018165319240662,1.353581108830135,0.17002673586554234,0.7390411478272494,0.7170647238442415,2.6189171947061007,0.18973665961010275,6.4847653633868525,6.27398669833696,1.9856759783280584,0.6962235795542067,0.8533357007542918,0.9537485851294165,1.872480124909693,0.8197560612767678,1.0018165319240662,1.116976438263746,1.353581108830135,0.7390411478272494,0.7170647238442415,0.763246653805606,1.3717275107091655,1.2695024078891555,0.18407014473243122,0.6543560331973858,0.7072353343702634,2.2610134493588974,2.711490700367939,1.9597773528457951,1.905923779836291,1.1782112790929387,1.300349603340998,3.997574946707747,4.182213420057505,3.2277208395680406,17.504285189632853,1.2210278829367867,3.9358492210587905
