PlayerId,Property,RowId #,Team,Value
jamisan01,year,Row 687,GSW,caaa
jamisan01,year,Row 688,GSW,caaa
jamisan01,year,Row 689,GSW,caaa
jamisan01,year,Row 690,GSW,caaa
jamisan01,year,Row 691,GSW,caaa
johnsan02,year,Row 692,ATL,caaa
johnsan02,year,Row 693,ATL,caaa
johnsan02,year,Row 694,ATL,caaa
johnsan02,year,Row 695,ATL,caaa
johnsan02,year,Row 696,ATL,caaa
johnsan02,year,Row 697,ATL,caaa
johnsan02,year,Row 698,ATL,caaa
johnsan02,year,Row 699,ATL,caaa
johnsan02,year,Row 700,ATL,caaa
johnsan02,year,Row 701,ATL,caaa
johnsav01,year,Row 702,SAS,caaa
johnsav01,year,Row 703,SAS,caaa
johnsav01,year,Row 704,SAS,caaa
johnsav01,year,Row 705,SAS,caaa
johnsav01,year,Row 706,SAS,caaa
johnsav01,year,Row 707,SAS,caaa
johnser02,year,Row 708,MIL,caaa
johnser02,year,Row 709,MIL,caaa
johnser02,year,Row 710,MIL,caaa
johnser02,year,Row 711,MIL,caaa
johnser02,year,Row 712,MIL,caaa
johnser02,year,Row 713,MIL,caaa
jonesda01,year,Row 714,VAN,caaa
jonesda01,year,Row 715,VAN,caaa
jonesda01,year,Row 716,VAN,caaa
jonesda01,year,Row 717,VAN,caaa
jonesda01,year,Row 718,VAN,caaa
jonesda01,year,Row 719,VAN,caaa
jonesda01,year,Row 720,VAN,caaa
jonesed02,year,Row 721,MIA,caaa
jonesed02,year,Row 722,MIA,caaa
jonesed02,year,Row 723,MIA,caaa
jonesed02,year,Row 724,MIA,caaa
jonesed02,year,Row 725,MIA,caaa
jonesed02,year,Row 726,MIA,caaa
jonesju01,year,Row 727,PHI,caaa
jonesju01,year,Row 728,PHI,caaa
jonesju01,year,Row 729,PHI,caaa
jonesju01,year,Row 730,PHI,caaa
jonesju01,year,Row 731,PHI,caaa
jonesju01,year,Row 732,PHI,caaa
kiddja01,year,Row 733,PHO,caaa
kiddja01,year,Row 734,PHO,caaa
kiddja01,year,Row 735,PHO,caaa
kiddja01,year,Row 736,PHO,caaa
kiddja01,year,Row 737,PHO,caaa
kiddja01,year,Row 738,PHO,caaa
knighbr01,year,Row 739,CLE,caaa
knighbr01,year,Row 740,CLE,caaa
knighbr01,year,Row 741,CLE,caaa
knighbr01,year,Row 742,CLE,caaa
knighbr01,year,Row 743,CLE,caaa
knighbr01,year,Row 744,CLE,caaa
knighbr01,year,Row 745,CLE,caaa
knighbr01,year,Row 746,CLE,caaa
knighbr01,year,Row 747,CLE,caaa
knighbr01,year,Row 748,CLE,caaa
knighbr01,year,Row 749,CLE,caaa
knighbr01,year,Row 750,CLE,caaa
kukocto01,year,Row 751,PHI,caaa
kukocto01,year,Row 752,PHI,caaa
kukocto01,year,Row 753,PHI,caaa
kukocto01,year,Row 754,PHI,caaa
kukocto01,year,Row 755,PHI,caaa
kukocto01,year,Row 756,PHI,caaa
kukocto01,year,Row 757,PHI,caaa
kukocto01,year,Row 758,PHI,caaa
kukocto01,year,Row 759,PHI,caaa
kukocto01,year,Row 760,PHI,caaa
laettch01,year,Row 761,DAL,caaa
laettch01,year,Row 762,DAL,caaa
laettch01,year,Row 763,DAL,caaa
laettch01,year,Row 764,DAL,caaa
laettch01,year,Row 765,DAL,caaa
laettch01,year,Row 766,DAL,caaa
laettch01,year,Row 767,DAL,caaa
lafrera01,year,Row 768,DEN,caaa
lafrera01,year,Row 769,DEN,caaa
lafrera01,year,Row 770,DEN,caaa
lafrera01,year,Row 771,DEN,caaa
lafrera01,year,Row 772,DEN,caaa
lafrera01,year,Row 773,DEN,caaa
lafrera01,year,Row 774,DEN,caaa
lafrera01,year,Row 775,DEN,caaa
lampema01,year,Row 776,PHO,caae
lampema01,year,Row 777,PHO,caae
lampema01,year,Row 778,PHO,caae
lampema01,year,Row 779,PHO,caae
lampema01,year,Row 780,PHO,caae
lampema01,year,Row 781,PHO,caae
lenarvo01,year,Row 782,DEN,caaa
lenarvo01,year,Row 783,DEN,caaa
lenarvo01,year,Row 784,DEN,caaa
lenarvo01,year,Row 785,DEN,caaa
lenarvo01,year,Row 786,DEN,caaa
lenarvo01,year,Row 787,DEN,caaa
lenarvo01,year,Row 788,DEN,caaa
lewisra02,year,Row 789,SEA,caaa
lewisra02,year,Row 790,SEA,caaa
lewisra02,year,Row 791,SEA,caaa
lewisra02,year,Row 792,SEA,caaa
lewisra02,year,Row 793,SEA,caaa
lewisra02,year,Row 794,SEA,caaa
livinra01,year,Row 795,GSW,caaa
livinra01,year,Row 796,GSW,caaa
livinra01,year,Row 797,GSW,caaa
livinra01,year,Row 798,GSW,caaa
livinra01,year,Row 799,GSW,caaa
livinra01,year,Row 800,GSW,caaa
luety01,year,Row 801,LAL,caaa
luety01,year,Row 802,LAL,caaa
luety01,year,Row 803,LAL,caaa
luety01,year,Row 804,LAL,caaa
luety01,year,Row 805,LAL,caaa
luety01,year,Row 806,LAL,caaa
luety01,year,Row 807,LAL,caaa
luety01,year,Row 808,LAL,caaa
maggeco01,year,Row 809,LAC,caaa
maggeco01,year,Row 810,LAC,caaa
maggeco01,year,Row 811,LAC,caaa
maggeco01,year,Row 812,LAC,caaa
maggeco01,year,Row 813,LAC,caaa
maggeco01,year,Row 814,LAC,caaa
marbust01,year,Row 815,NJN,caaa
marbust01,year,Row 816,NJN,caaa
marbust01,year,Row 817,NJN,caaa
marbust01,year,Row 818,NJN,caaa
marbust01,year,Row 819,NJN,caaa
marbust01,year,Row 820,NJN,caaa
marbust01,year,Row 821,NJN,caaa
marbust01,year,Row 822,NJN,caaa
mariosh01,year,Row 823,PHO,caaa
mariosh01,year,Row 824,PHO,caaa
mariosh01,year,Row 825,PHO,caaa
mariosh01,year,Row 826,PHO,caaa
mariosh01,year,Row 827,PHO,caaa
mariosh01,year,Row 828,PHO,caaa
marshdo01,year,Row 829,UTA,caaa
marshdo01,year,Row 830,UTA,caaa
marshdo01,year,Row 831,UTA,caaa
marshdo01,year,Row 832,UTA,caaa
marshdo01,year,Row 833,UTA,caaa
marshdo01,year,Row 834,UTA,caaa
marshdo01,year,Row 835,UTA,caaa
marshdo01,year,Row 836,UTA,caaa
masonde01,year,Row 837,SEA,caab
masonde01,year,Row 838,SEA,caab
masonde01,year,Row 839,SEA,caab
masonde01,year,Row 840,SEA,caab
masonde01,year,Row 841,SEA,caab
masonde01,year,Row 842,SEA,caab
masonde01,year,Row 843,SEA,caab
mccarwa01,year,Row 844,BOS,caaa
mccarwa01,year,Row 845,BOS,caaa
mccarwa01,year,Row 846,BOS,caaa
mccarwa01,year,Row 847,BOS,caaa
mccarwa01,year,Row 848,BOS,caaa
mccarwa01,year,Row 849,BOS,caaa
mccarwa01,year,Row 850,BOS,caaa
mccarwa01,year,Row 851,BOS,caaa
mcgratr01,year,Row 852,ORL,caaa
mcgratr01,year,Row 853,ORL,caaa
mcgratr01,year,Row 854,ORL,caaa
mcgratr01,year,Row 855,ORL,caaa
mcgratr01,year,Row 856,ORL,caaa
mcgratr01,year,Row 857,ORL,caaa
mcinnje01,year,Row 858,LAC,caaa
mcinnje01,year,Row 859,LAC,caaa
mcinnje01,year,Row 860,LAC,caaa
mcinnje01,year,Row 861,LAC,caaa
mcinnje01,year,Row 862,LAC,caaa
mcinnje01,year,Row 863,LAC,caaa
mcinnje01,year,Row 864,LAC,caaa
mcinnje01,year,Row 865,LAC,caaa
mckieaa01,year,Row 866,PHI,caaa
mckieaa01,year,Row 867,PHI,caaa
mckieaa01,year,Row 868,PHI,caaa
mckieaa01,year,Row 869,PHI,caaa
mckieaa01,year,Row 870,PHI,caaa
mckieaa01,year,Row 871,PHI,caaa
mercero01,year,Row 872,CHI,caaa
mercero01,year,Row 873,CHI,caaa
mercero01,year,Row 874,CHI,caaa
mercero01,year,Row 875,CHI,caaa
mercero01,year,Row 876,CHI,caaa
mercero01,year,Row 877,CHI,caaa
mercero01,year,Row 878,CHI,caaa
mercero01,year,Row 879,CHI,caaa
mihmch01,year,Row 880,CLE,caab
mihmch01,year,Row 881,CLE,caab
mihmch01,year,Row 882,CLE,caab
mihmch01,year,Row 883,CLE,caab
mihmch01,year,Row 884,CLE,caab
mihmch01,year,Row 885,CLE,caab
mihmch01,year,Row 886,CLE,caab
milesda01,year,Row 887,LAC,caab
milesda01,year,Row 888,LAC,caab
milesda01,year,Row 889,LAC,caab
milesda01,year,Row 890,LAC,caab
milesda01,year,Row 891,LAC,caab
milesda01,year,Row 892,LAC,caab
milesda01,year,Row 893,LAC,caab
millean02,year,Row 894,CLE,caaa
millean02,year,Row 895,CLE,caaa
millean02,year,Row 896,CLE,caaa
millean02,year,Row 897,CLE,caaa
millean02,year,Row 898,CLE,caaa
millean02,year,Row 899,CLE,caaa
millebr01,year,Row 900,CHI,caaa
millebr01,year,Row 901,CHI,caaa
millebr01,year,Row 902,CHI,caaa
millebr01,year,Row 903,CHI,caaa
millebr01,year,Row 904,CHI,caaa
millebr01,year,Row 905,CHI,caaa
millebr01,year,Row 906,CHI,caaa
millebr01,year,Row 907,CHI,caaa
millemi01,year,Row 908,ORL,caab
millemi01,year,Row 909,ORL,caab
millemi01,year,Row 910,ORL,caab
millemi01,year,Row 911,ORL,caab
millemi01,year,Row 912,ORL,caab
millemi01,year,Row 913,ORL,caab
millemi01,year,Row 914,ORL,caab
moblecu01,year,Row 915,HOU,caaa
moblecu01,year,Row 916,HOU,caaa
moblecu01,year,Row 917,HOU,caaa
moblecu01,year,Row 918,HOU,caaa
moblecu01,year,Row 919,HOU,caaa
moblecu01,year,Row 920,HOU,caaa
moblecu01,year,Row 921,HOU,caaa
moblecu01,year,Row 922,HOU,caaa
mohamna01,year,Row 923,PHI,caaa
mohamna01,year,Row 924,PHI,caaa
mohamna01,year,Row 925,PHI,caaa
mohamna01,year,Row 926,PHI,caaa
mohamna01,year,Row 927,PHI,caaa
mohamna01,year,Row 928,PHI,caaa
mohamna01,year,Row 929,PHI,caaa
mohamna01,year,Row 930,PHI,caaa
mohamna01,year,Row 931,PHI,caaa
mohamna01,year,Row 932,PHI,caaa
mohamna01,year,Row 933,PHI,caaa
mohamna01,year,Row 934,PHI,caaa
mohamna01,year,Row 935,PHI,caaa
moisoje01,year,Row 936,CHH,caab
moisoje01,year,Row 937,CHH,caab
moisoje01,year,Row 938,CHH,caab
moisoje01,year,Row 939,CHH,caab
moisoje01,year,Row 940,CHH,caab
moisoje01,year,Row 941,CHH,caab
mooremi01,year,Row 942,DET,caaa
mooremi01,year,Row 943,DET,caaa
mooremi01,year,Row 944,DET,caaa
mooremi01,year,Row 945,DET,caaa
mooremi01,year,Row 946,DET,caaa
mooremi01,year,Row 947,DET,caaa
mooremi01,year,Row 948,DET,caaa
mooremi01,year,Row 949,DET,caaa
mooremi01,year,Row 950,DET,caaa
mooremi01,year,Row 951,DET,caaa
mooremi01,year,Row 952,DET,caaa
mournal01,year,Row 953,MIA,caaa
mournal01,year,Row 954,MIA,caaa
mournal01,year,Row 955,MIA,caaa
mournal01,year,Row 956,MIA,caaa
mournal01,year,Row 957,MIA,caaa
mournal01,year,Row 958,MIA,caaa
murratr01,year,Row 959,DEN,caaa
murratr01,year,Row 960,DEN,caaa
murratr01,year,Row 961,DEN,caaa
murratr01,year,Row 962,DEN,caaa
murratr01,year,Row 963,DEN,caaa
murratr01,year,Row 964,DEN,caaa
mutomdi01,year,Row 965,ATL,caaa
mutomdi01,year,Row 966,ATL,caaa
mutomdi01,year,Row 967,ATL,caaa
mutomdi01,year,Row 968,ATL,caaa
mutomdi01,year,Row 969,ATL,caaa
mutomdi01,year,Row 970,ATL,caaa
mutomdi01,year,Row 971,ATL,caaa
mutomdi01,year,Row 972,ATL,caaa
nachbbo01,year,Row 973,HOU,caad
nachbbo01,year,Row 974,HOU,caad
nachbbo01,year,Row 975,HOU,caad
nachbbo01,year,Row 976,HOU,caad
nachbbo01,year,Row 977,HOU,caad
nachbbo01,year,Row 978,HOU,caad
nachbbo01,year,Row 979,HOU,caad
nailole01,year,Row 980,CHH,caab
nailole01,year,Row 981,CHH,caab
nailole01,year,Row 982,CHH,caab
nailole01,year,Row 983,CHH,caab
nailole01,year,Row 984,CHH,caab
nailole01,year,Row 985,CHH,caab
nailole01,year,Row 986,CHH,caab
nailole01,year,Row 987,CHH,caab
nailole01,year,Row 988,CHH,caab
najered01,year,Row 989,DAL,caab
najered01,year,Row 990,DAL,caab
najered01,year,Row 991,DAL,caab
najered01,year,Row 992,DAL,caab
najered01,year,Row 993,DAL,caab
najered01,year,Row 994,DAL,caab
najered01,year,Row 995,DAL,caab
nashst01,year,Row 996,DAL,caaa
nashst01,year,Row 997,DAL,caaa
nashst01,year,Row 998,DAL,caaa
nashst01,year,Row 999,DAL,caaa
nashst01,year,Row 1000,DAL,caaa
nashst01,year,Row 1001,DAL,caaa
ndiayma02,year,Row 1002,TOR,caab
ndiayma02,year,Row 1003,TOR,caab
ndiayma02,year,Row 1004,TOR,caab
ndiayma02,year,Row 1005,TOR,caab
ndiayma02,year,Row 1006,TOR,caab
ndiayma02,year,Row 1007,TOR,caab
nestera01,year,Row 1008,MIN,caaa
nestera01,year,Row 1009,MIN,caaa
nestera01,year,Row 1010,MIN,caaa
nestera01,year,Row 1011,MIN,caaa
nestera01,year,Row 1012,MIN,caaa
nestera01,year,Row 1013,MIN,caaa
norrimo01,year,Row 1014,HOU,caaa
norrimo01,year,Row 1015,HOU,caaa
norrimo01,year,Row 1016,HOU,caaa
norrimo01,year,Row 1017,HOU,caaa
norrimo01,year,Row 1018,HOU,caaa
norrimo01,year,Row 1019,HOU,caaa
norrimo01,year,Row 1020,HOU,caaa
norrimo01,year,Row 1021,HOU,caaa
norrimo01,year,Row 1022,HOU,caaa
norrimo01,year,Row 1023,HOU,caaa
norrimo01,year,Row 1024,HOU,caaa
norrimo01,year,Row 1025,HOU,caaa
norrimo01,year,Row 1026,HOU,caaa
nowitdi01,year,Row 1027,DAL,caaa
nowitdi01,year,Row 1028,DAL,caaa
nowitdi01,year,Row 1029,DAL,caaa
nowitdi01,year,Row 1030,DAL,caaa
nowitdi01,year,Row 1031,DAL,caaa
nowitdi01,year,Row 1032,DAL,caaa
odomla01,year,Row 1033,LAC,caaa
odomla01,year,Row 1034,LAC,caaa
odomla01,year,Row 1035,LAC,caaa
odomla01,year,Row 1036,LAC,caaa
odomla01,year,Row 1037,LAC,caaa
odomla01,year,Row 1038,LAC,caaa
ollieke01,year,Row 1039,NJN,caaa
ollieke01,year,Row 1040,NJN,caaa
ollieke01,year,Row 1041,NJN,caaa
ollieke01,year,Row 1042,NJN,caaa
ollieke01,year,Row 1043,NJN,caaa
ollieke01,year,Row 1044,NJN,caaa
ollieke01,year,Row 1045,NJN,caaa
ollieke01,year,Row 1046,NJN,caaa
ollieke01,year,Row 1047,NJN,caaa
ollieke01,year,Row 1048,NJN,caaa
ollieke01,year,Row 1049,NJN,caaa
ollieke01,year,Row 1050,NJN,caaa
ollieke01,year,Row 1051,NJN,caaa
ollieke01,year,Row 1052,NJN,caaa
olowomi01,year,Row 1053,LAC,caaa
olowomi01,year,Row 1054,LAC,caaa
olowomi01,year,Row 1055,LAC,caaa
olowomi01,year,Row 1056,LAC,caaa
olowomi01,year,Row 1057,LAC,caaa
olowomi01,year,Row 1058,LAC,caaa
olowomi01,year,Row 1059,LAC,caaa
onealje01,year,Row 1060,IND,caaa
onealje01,year,Row 1061,IND,caaa
onealje01,year,Row 1062,IND,caaa
onealje01,year,Row 1063,IND,caaa
onealje01,year,Row 1064,IND,caaa
onealje01,year,Row 1065,IND,caaa
onealsh01,year,Row 1066,LAL,caaa
onealsh01,year,Row 1067,LAL,caaa
onealsh01,year,Row 1068,LAL,caaa
onealsh01,year,Row 1069,LAL,caaa
onealsh01,year,Row 1070,LAL,caaa
onealsh01,year,Row 1071,LAL,caaa
ostergr01,year,Row 1072,UTA,caaa
ostergr01,year,Row 1073,UTA,caaa
ostergr01,year,Row 1074,UTA,caaa
ostergr01,year,Row 1075,UTA,caaa
ostergr01,year,Row 1076,UTA,caaa
ostergr01,year,Row 1077,UTA,caaa
outlabo01,year,Row 1078,ORL,caaa
outlabo01,year,Row 1079,ORL,caaa
outlabo01,year,Row 1080,ORL,caaa
outlabo01,year,Row 1081,ORL,caaa
outlabo01,year,Row 1082,ORL,caaa
outlabo01,year,Row 1083,ORL,caaa
outlabo01,year,Row 1084,ORL,caaa
outlabo01,year,Row 1085,ORL,caaa
overtdo01,year,Row 1086,BOS,caaa
overtdo01,year,Row 1087,BOS,caaa
overtdo01,year,Row 1088,BOS,caaa
overtdo01,year,Row 1089,BOS,caaa
overtdo01,year,Row 1090,BOS,caaa
overtdo01,year,Row 1091,BOS,caaa
padgesc01,year,Row 1092,UTA,caaa
padgesc01,year,Row 1093,UTA,caaa
padgesc01,year,Row 1094,UTA,caaa
padgesc01,year,Row 1095,UTA,caaa
padgesc01,year,Row 1096,UTA,caaa
padgesc01,year,Row 1097,UTA,caaa
palacmi01,year,Row 1098,BOS,caaa
palacmi01,year,Row 1099,BOS,caaa
palacmi01,year,Row 1100,BOS,caaa
palacmi01,year,Row 1101,BOS,caaa
palacmi01,year,Row 1102,BOS,caaa
palacmi01,year,Row 1103,BOS,caaa
palacmi01,year,Row 1104,BOS,caaa
palacmi01,year,Row 1105,BOS,caaa
pargoja01,year,Row 1106,LAL,caad
pargoja01,year,Row 1107,LAL,caad
pargoja01,year,Row 1108,LAL,caad
pargoja01,year,Row 1109,LAL,caad
pargoja01,year,Row 1110,LAL,caad
pargoja01,year,Row 1111,LAL,caad
pargoja01,year,Row 1112,LAL,caad
parksch02,year,Row 1113,WAS,caaa
parksch02,year,Row 1114,WAS,caaa
parksch02,year,Row 1115,WAS,caaa
parksch02,year,Row 1116,WAS,caaa
parksch02,year,Row 1117,WAS,caaa
parksch02,year,Row 1118,WAS,caaa
patteru01,year,Row 1119,SEA,caaa
patteru01,year,Row 1120,SEA,caaa
patteru01,year,Row 1121,SEA,caaa
patteru01,year,Row 1122,SEA,caaa
patteru01,year,Row 1123,SEA,caaa
patteru01,year,Row 1124,SEA,caaa
patteru01,year,Row 1125,SEA,caaa
paytoga01,year,Row 1126,SEA,caaa
paytoga01,year,Row 1127,SEA,caaa
paytoga01,year,Row 1128,SEA,caaa
paytoga01,year,Row 1129,SEA,caaa
paytoga01,year,Row 1130,SEA,caaa
paytoga01,year,Row 1131,SEA,caaa
paytoga01,year,Row 1132,SEA,caaa
paytoga01,year,Row 1133,SEA,caaa
persowe01,year,Row 1134,CLE,caaa
persowe01,year,Row 1135,CLE,caaa
persowe01,year,Row 1136,CLE,caaa
persowe01,year,Row 1137,CLE,caaa
persowe01,year,Row 1138,CLE,caaa
persowe01,year,Row 1139,CLE,caaa
persowe01,year,Row 1140,CLE,caaa
persowe01,year,Row 1141,CLE,caaa
persowe01,year,Row 1142,CLE,caaa
persowe01,year,Row 1143,CLE,caaa
persowe01,year,Row 1144,CLE,caaa
persowe01,year,Row 1145,CLE,caaa
piatker01,year,Row 1146,LAC,caaa
piatker01,year,Row 1147,LAC,caaa
piatker01,year,Row 1148,LAC,caaa
piatker01,year,Row 1149,LAC,caaa
piatker01,year,Row 1150,LAC,caaa
piatker01,year,Row 1151,LAC,caaa
piercpa01,year,Row 1152,BOS,caaa
piercpa01,year,Row 1153,BOS,caaa
piercpa01,year,Row 1154,BOS,caaa
piercpa01,year,Row 1155,BOS,caaa
piercpa01,year,Row 1156,BOS,caaa
piercpa01,year,Row 1157,BOS,caaa
pollasc01,year,Row 1158,SAC,caaa
pollasc01,year,Row 1159,SAC,caaa
pollasc01,year,Row 1160,SAC,caaa
pollasc01,year,Row 1161,SAC,caaa
pollasc01,year,Row 1162,SAC,caaa
pollasc01,year,Row 1163,SAC,caaa
poseyja01,year,Row 1164,DEN,caaa
poseyja01,year,Row 1165,DEN,caaa
poseyja01,year,Row 1166,DEN,caaa
poseyja01,year,Row 1167,DEN,caaa
poseyja01,year,Row 1168,DEN,caaa
poseyja01,year,Row 1169,DEN,caaa
poseyja01,year,Row 1170,DEN,caaa
poseyja01,year,Row 1171,DEN,caaa
potapvi01,year,Row 1172,BOS,caaa
potapvi01,year,Row 1173,BOS,caaa
potapvi01,year,Row 1174,BOS,caaa
potapvi01,year,Row 1175,BOS,caaa
potapvi01,year,Row 1176,BOS,caaa
potapvi01,year,Row 1177,BOS,caaa
potapvi01,year,Row 1178,BOS,caaa
przybjo01,year,Row 1179,MIL,caab
przybjo01,year,Row 1180,MIL,caab
przybjo01,year,Row 1181,MIL,caab
przybjo01,year,Row 1182,MIL,caab
przybjo01,year,Row 1183,MIL,caab
przybjo01,year,Row 1184,MIL,caab
przybjo01,year,Row 1185,MIL,caab
ratlith01,year,Row 1186,PHI,caaa
ratlith01,year,Row 1187,PHI,caaa
ratlith01,year,Row 1188,PHI,caaa
ratlith01,year,Row 1189,PHI,caaa
ratlith01,year,Row 1190,PHI,caaa
ratlith01,year,Row 1191,PHI,caaa
ratlith01,year,Row 1192,PHI,caaa
ratlith01,year,Row 1193,PHI,caaa
rebraze01,year,Row 1194,DET,caac
rebraze01,year,Row 1195,DET,caac
rebraze01,year,Row 1196,DET,caac
rebraze01,year,Row 1197,DET,caac
rebraze01,year,Row 1198,DET,caac
rebraze01,year,Row 1199,DET,caac
robincl02,year,Row 1200,PHO,caaa
robincl02,year,Row 1201,PHO,caaa
robincl02,year,Row 1202,PHO,caaa
robincl02,year,Row 1203,PHO,caaa
robincl02,year,Row 1204,PHO,caaa
robincl02,year,Row 1205,PHO,caaa
robincl02,year,Row 1206,PHO,caaa
robincl02,year,Row 1207,PHO,caaa
rogerro01,year,Row 1208,PHO,caaa
rogerro01,year,Row 1209,PHO,caaa
rogerro01,year,Row 1210,PHO,caaa
rogerro01,year,Row 1211,PHO,caaa
rogerro01,year,Row 1212,PHO,caaa
rogerro01,year,Row 1213,PHO,caaa
rogerro01,year,Row 1214,PHO,caaa
rogerro01,year,Row 1215,PHO,caaa
roseja01,year,Row 1216,IND,caaa
roseja01,year,Row 1217,IND,caaa
roseja01,year,Row 1218,IND,caaa
roseja01,year,Row 1219,IND,caaa
roseja01,year,Row 1220,IND,caaa
roseja01,year,Row 1221,IND,caaa
roseja01,year,Row 1222,IND,caaa
roseja01,year,Row 1223,IND,caaa
roseja01,year,Row 1224,IND,caaa
roseja01,year,Row 1225,IND,caaa
roseja01,year,Row 1226,IND,caaa
rosema01,year,Row 1227,SAS,caaa
rosema01,year,Row 1228,SAS,caaa
rosema01,year,Row 1229,SAS,caaa
rosema01,year,Row 1230,SAS,caaa
rosema01,year,Row 1231,SAS,caaa
rosema01,year,Row 1232,SAS,caaa
rosema01,year,Row 1233,SAS,caaa
rosema01,year,Row 1234,SAS,caaa
russebr01,year,Row 1235,UTA,caaa
russebr01,year,Row 1236,UTA,caaa
russebr01,year,Row 1237,UTA,caaa
russebr01,year,Row 1238,UTA,caaa
russebr01,year,Row 1239,UTA,caaa
russebr01,year,Row 1240,UTA,caaa
skinnbr01,year,Row 1241,LAC,caaa
skinnbr01,year,Row 1242,LAC,caaa
skinnbr01,year,Row 1243,LAC,caaa
skinnbr01,year,Row 1244,LAC,caaa
skinnbr01,year,Row 1245,LAC,caaa
skinnbr01,year,Row 1246,LAC,caaa
skinnbr01,year,Row 1247,LAC,caaa
skinnbr01,year,Row 1248,LAC,caaa
skinnbr01,year,Row 1249,LAC,caaa
skinnbr01,year,Row 1250,LAC,caaa
smithjo02,year,Row 1251,DET,caaa
smithjo02,year,Row 1252,DET,caaa
smithjo02,year,Row 1253,DET,caaa
smithjo02,year,Row 1254,DET,caaa
smithjo02,year,Row 1255,DET,caaa
smithjo02,year,Row 1256,DET,caaa
smithst01,year,Row 1257,POR,caaa
smithst01,year,Row 1258,POR,caaa
smithst01,year,Row 1259,POR,caaa
smithst01,year,Row 1260,POR,caaa
smithst01,year,Row 1261,POR,caaa
smithst01,year,Row 1262,POR,caaa
snower01,year,Row 1263,PHI,caaa
snower01,year,Row 1264,PHI,caaa
snower01,year,Row 1265,PHI,caaa
snower01,year,Row 1266,PHI,caaa
snower01,year,Row 1267,PHI,caaa
snower01,year,Row 1268,PHI,caaa
stackje01,year,Row 1269,DET,caaa
stackje01,year,Row 1270,DET,caaa
stackje01,year,Row 1271,DET,caaa
stackje01,year,Row 1272,DET,caaa
stackje01,year,Row 1273,DET,caaa
stackje01,year,Row 1274,DET,caaa
stevede01,year,Row 1275,UTA,caab
stevede01,year,Row 1276,UTA,caab
stevede01,year,Row 1277,UTA,caab
stevede01,year,Row 1278,UTA,caab
stevede01,year,Row 1279,UTA,caab
stevede01,year,Row 1280,UTA,caab
stevede01,year,Row 1281,UTA,caab
stewami01,year,Row 1282,TOR,caaa
stewami01,year,Row 1283,TOR,caaa
stewami01,year,Row 1284,TOR,caaa
stewami01,year,Row 1285,TOR,caaa
stewami01,year,Row 1286,TOR,caaa
stewami01,year,Row 1287,TOR,caaa
stewami01,year,Row 1288,TOR,caaa
stojape01,year,Row 1289,SAC,caaa
stojape01,year,Row 1290,SAC,caaa
stojape01,year,Row 1291,SAC,caaa
stojape01,year,Row 1292,SAC,caaa
stojape01,year,Row 1293,SAC,caaa
stojape01,year,Row 1294,SAC,caaa
stojape01,year,Row 1295,SAC,caaa
stoudda01,year,Row 1296,POR,caaa
stoudda01,year,Row 1297,POR,caaa
stoudda01,year,Row 1298,POR,caaa
stoudda01,year,Row 1299,POR,caaa
stoudda01,year,Row 1300,POR,caaa
stoudda01,year,Row 1301,POR,caaa
stricer01,year,Row 1302,NYK,caaa
stricer01,year,Row 1303,NYK,caaa
stricer01,year,Row 1304,NYK,caaa
stricer01,year,Row 1305,NYK,caaa
stricer01,year,Row 1306,NYK,caaa
stricer01,year,Row 1307,NYK,caaa
stricer01,year,Row 1308,NYK,caaa
stricro02,year,Row 1309,WAS,caaa
stricro02,year,Row 1310,WAS,caaa
stricro02,year,Row 1311,WAS,caaa
stricro02,year,Row 1312,WAS,caaa
stricro02,year,Row 1313,WAS,caaa
stricro02,year,Row 1314,WAS,caaa
stricro02,year,Row 1315,WAS,caaa
stricro02,year,Row 1316,WAS,caaa
stricro02,year,Row 1317,WAS,caaa
sundobr01,year,Row 1318,IND,caaa
sundobr01,year,Row 1319,IND,caaa
sundobr01,year,Row 1320,IND,caaa
sundobr01,year,Row 1321,IND,caaa
sundobr01,year,Row 1322,IND,caaa
sundobr01,year,Row 1323,IND,caaa
sundobr01,year,Row 1324,IND,caaa
surabo01,year,Row 1325,GSW,caaa
surabo01,year,Row 1326,GSW,caaa
surabo01,year,Row 1327,GSW,caaa
surabo01,year,Row 1328,GSW,caaa
surabo01,year,Row 1329,GSW,caaa
surabo01,year,Row 1330,GSW,caaa
surabo01,year,Row 1331,GSW,caaa
szczewa02,year,Row 1332,MIN,caaa
szczewa02,year,Row 1333,MIN,caaa
szczewa02,year,Row 1334,MIN,caaa
szczewa02,year,Row 1335,MIN,caaa
szczewa02,year,Row 1336,MIN,caaa
szczewa02,year,Row 1337,MIN,caaa
szczewa02,year,Row 1338,MIN,caaa
tayloma01,year,Row 1339,HOU,caaa
tayloma01,year,Row 1340,HOU,caaa
tayloma01,year,Row 1341,HOU,caaa
tayloma01,year,Row 1342,HOU,caaa
tayloma01,year,Row 1343,HOU,caaa
tayloma01,year,Row 1344,HOU,caaa
terryja01,year,Row 1345,ATL,caaa
terryja01,year,Row 1346,ATL,caaa
terryja01,year,Row 1347,ATL,caaa
terryja01,year,Row 1348,ATL,caaa
terryja01,year,Row 1349,ATL,caaa
terryja01,year,Row 1350,ATL,caaa
thomake01,year,Row 1351,HOU,caaa
thomake01,year,Row 1352,HOU,caaa
thomake01,year,Row 1353,HOU,caaa
