,playerID,award,year,lgID_x,note,pos,draftYear,draftRound,draftSelection,draftOverall,tmID,firstName,lastName,suffixName,draftFrom,lgID_y,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
69,schaydo01,All-NBA Second Team,1950,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1958,East,NBA,1,22,13.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,8.0,7.0,0.0,0.0
70,schaydo01,All-NBA Second Team,1950,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1957,East,NBA,1,39,18.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,15.0,6.0,6.0,6.0,0.0,0.0
71,schaydo01,All-NBA Second Team,1950,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1956,East,NBA,1,25,9.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0
72,schaydo01,All-NBA Second Team,1950,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1955,East,NBA,1,25,14.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,10.0,6.0,0.0,0.0
73,schaydo01,All-NBA Second Team,1950,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1954,East,NBA,1,29,15.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,3.0,0.0,0.0
74,schaydo01,All-NBA Second Team,1950,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1953,East,NBA,1,24,6.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,4.0,0.0,0.0
75,schaydo01,All-NBA Second Team,1950,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1952,East,NBA,1,26,8.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,4.0,0.0,0.0
76,schaydo01,All-NBA Second Team,1950,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1951,East,NBA,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,schaydo01,All-NBA First Team,1951,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1950,East,NBA,1,0,15.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,1.0,0.0,0.0
78,schaydo01,All-NBA First Team,1951,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1961,East,NBA,1,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,schaydo01,All-NBA First Team,1951,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1960,East,NBA,1,27,21.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,7.0,7.0,0.0,0.0
80,schaydo01,All-NBA First Team,1951,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1959,East,NBA,1,27,19.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,3.0,3.0,0.0,0.0
81,schaydo01,All-NBA First Team,1951,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1958,East,NBA,1,22,13.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,8.0,7.0,0.0,0.0
82,schaydo01,All-NBA First Team,1951,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1957,East,NBA,1,39,18.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,15.0,6.0,6.0,6.0,0.0,0.0
83,schaydo01,All-NBA First Team,1951,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1956,East,NBA,1,25,9.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0
84,schaydo01,All-NBA First Team,1951,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1955,East,NBA,1,25,14.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,10.0,6.0,0.0,0.0
85,schaydo01,All-NBA First Team,1951,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1954,East,NBA,1,29,15.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,3.0,0.0,0.0
86,schaydo01,All-NBA First Team,1951,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1953,East,NBA,1,24,6.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,4.0,0.0,0.0
87,schaydo01,All-NBA First Team,1951,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1952,East,NBA,1,26,8.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,4.0,0.0,0.0
88,schaydo01,All-NBA First Team,1951,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1951,East,NBA,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,schaydo01,All-NBA First Team,1952,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1950,East,NBA,1,0,15.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,1.0,0.0,0.0
90,schaydo01,All-NBA First Team,1952,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1961,East,NBA,1,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,schaydo01,All-NBA First Team,1952,NBA,0,0,1948,1,4,4,NYK,Adolph,Schayes,0,New York University,NBA,Schayes,Dolph,1960,East,NBA,1,27,21.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,7.0,7.0,0.0,0.0
