team_id,team_name,team_seed,team_region,playin_flag,team_alive,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,win_odds,timestamp
96,Kentucky,1,Midwest,false,true,true,true,true,0.873240395005,0.732108102614,0.519933513531,0.41060403801,1.43543635091,2015-03-23 08:28:42.690000
2363,Manhattan,16a,Midwest,true,false,false,false,false,0,0,0,0,--,2015-03-23 08:28:42.690000
2261,Hampton,16b,Midwest,true,false,true,false,false,0,0,0,0,--,2015-03-23 08:28:42.690000
2132,Cincinnati,8,Midwest,false,false,true,true,false,0,0,0,0,--,2015-03-23 08:28:42.690000
2509,Purdue,9,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-23 08:28:42.690000
277,West Virginia,5,Midwest,false,true,true,true,true,0.126759604995,0.0619969916764,0.0186493464034,0.00796238560915,124.590501275,2015-03-23 08:28:42.690000
2084,Buffalo,12,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-23 08:28:42.690000
120,Maryland,4,Midwest,false,false,true,true,false,0,0,0,0,--,2015-03-23 08:28:42.690000
2674,Valparaiso,13,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-23 08:28:42.690000
2086,Butler,6,Midwest,false,false,true,true,false,0,0,0,0,--,2015-03-23 08:28:42.690000
251,Texas,11,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-23 08:28:42.690000
87,Notre Dame,3,Midwest,false,true,true,true,true,0.527441397872,0.111552332737,0.0413656679832,0.020424263253,47.9613744012,2015-03-23 08:28:42.690000
111,Northeastern,14,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-23 08:28:42.690000
2724,Wichita State,7,Midwest,false,true,true,true,true,0.472558602128,0.0943425729733,0.0337950532,0.0164103046624,59.937320822,2015-03-23 08:28:42.690000
84,Indiana,10,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-23 08:28:42.690000
2305,Kansas,2,Midwest,false,false,true,true,false,0,0,0,0,--,2015-03-23 08:28:42.690000
166,New Mexico State,15,Midwest,false,false,true,false,false,0,0,0,0,--,2015-03-23 08:28:42.690000
275,Wisconsin,1,West,false,true,true,true,true,0.69390661084,0.279483593955,0.120305180571,0.079625481297,11.5587937895,2015-03-23 08:28:42.690000
324,Coastal Carolina,16,West,false,false,true,false,false,0,0,0,0,--,2015-03-23 08:28:42.690000
2483,Oregon,8,West,false,false,true,true,false,0,0,0,0,--,2015-03-23 08:28:42.690000
197,Oklahoma State,9,West,false,false,true,false,false,0,0,0,0,--,2015-03-23 08:28:42.690000
8,Arkansas,5,West,false,false,true,true,false,0,0,0,0,--,2015-03-23 08:28:42.690000
2747,Wofford,12,West,false,false,true,false,false,0,0,0,0,--,2015-03-23 08:28:42.690000
153,North Carolina,4,West,false,true,true,true,true,0.30609338916,0.0770946786217,0.0217016759526,0.010935591671,90.4445262847,2015-03-23 08:28:42.690000
